Unique Identifier,episode_ref,track_name,date,decade,castaway_ref,std_name,std_artist,std_artist_id
12213,1528,Concerto for 2 Pianos in E flat major (Piano Concerto No. 10) by Wolfgang Amadeus Mozart,1/7/1983,80,2211,rachel billington,wolfgang amadeus mozart,A5418
12204,1527,Ima Suri Dondai by Christian Vander,1/14/1983,80,2700,steve davis,christian vander,A869
12207,1527,Octopus Medley by Gentle Giant,1/14/1983,80,2700,steve davis,gentle giant,A1703
12206,1527,I C'n Hear That by George Duke,1/14/1983,80,2700,steve davis,george duke,A1718
12208,1527,I Need You Now by George Duke,1/14/1983,80,2700,steve davis,george duke,A1718
12202,1527,Bolero by Maurice Ravel,1/14/1983,80,2700,steve davis,maurice ravel,A3201
12201,1527,Blue Side Of Midnight by Narada Michael Walden,1/14/1983,80,2700,steve davis,narada michael walden,A3440
12203,1527,Ribbon In The Sky by Stevie Wonder,1/14/1983,80,2700,steve davis,stevie wonder,A4555
12205,1527,The Falcon,1/14/1983,80,2700,steve davis,the falcon,A4813
12186,1525,The Happy Wanderer by The Obernkirchen Children's Choir,1/28/1983,80,1056,gwyneth jones,children s choir,A832
12189,1525,The Coronation of Poppea by Claudio Monteverdi,1/28/1983,80,1056,gwyneth jones,claudio monteverdi,A908
12187,1525,Abends will ich schlafen geh'l (Evening Hymn) (from Hansel and Gretel by Engelbert Humperdinck,1/28/1983,80,1056,gwyneth jones,engelbert humperdinck,A1413
12190,1525,Ewig War Ich,1/28/1983,80,1056,gwyneth jones,ewig war ich,A1491
12191,1525,St Matthew Passion - Wir setzen uns mit Tränen nieder by Johann Sebastian Bach,1/28/1983,80,1056,gwyneth jones,johann sebastian bach,A2427
12185,1525,Symphony No. 9 in D minor 'Choral' - Ode to Joy by Ludwig van Beethoven,1/28/1983,80,1056,gwyneth jones,ludwig van beethoven,A3004
12192,1525,Der Rosenkavalier by Richard Strauss,1/28/1983,80,1056,gwyneth jones,richard strauss,A4054
12188,1525,Piano Concerto No. 21 in C major by Wolfgang Amadeus Mozart,1/28/1983,80,1056,gwyneth jones,wolfgang amadeus mozart,A5418
12180,1524,Wouldn't It Be Loverly? by Audrey Hepburn,2/4/1983,80,2779,tim severin,audrey hepburn,A320
12182,1524,"Non, Je Ne Regrette Rien by Édith Piaf",2/4/1983,80,2779,tim severin,edith piaf,A1312
12183,1524,L'Homme A La Moto by Édith Piaf,2/4/1983,80,2779,tim severin,edith piaf,A1312
12178,1524,You're The Top by Ella Fitzgerald,2/4/1983,80,2779,tim severin,ella fitzgerald,A1368
12179,1524,Water Under The Keel by Liam O’Flynn,2/4/1983,80,2779,tim severin,liam o flynn,A2878
12177,1524,"Piano Trio No. 7 in B flat major, Op. 97 'Archduke' by Ludwig van Beethoven",2/4/1983,80,2779,tim severin,ludwig van beethoven,A3004
12184,1524,Mull Of Kintyre by Paul McCartney,2/4/1983,80,2779,tim severin,paul mccartney,A3741
12181,1524,Don Giovanni Overture by Wolfgang Amadeus Mozart,2/4/1983,80,2779,tim severin,wolfgang amadeus mozart,A5418
12172,1523,The Old Fashioned Way by Charles Aznavour,2/11/1983,80,280,beryl reid,charles aznavour,A786
12175,1523,Cello Concerto in E Minor by Edward Elgar,2/11/1983,80,280,beryl reid,edward elgar,A1326
12174,1523,Let the bright Seraphim (from Samson) by George Frideric Handel,2/11/1983,80,280,beryl reid,george frideric handel,A1725
12173,1523,Speech At The Oxford Union by Gerard Hoffnung,2/11/1983,80,280,beryl reid,gerard hoffnung,A1768
12171,1523,Leopold Alcox by Jake Thackray,2/11/1983,80,280,beryl reid,jake thackray,A2254
12169,1523,Monte Carlo Or Bust by Jimmy Durante,2/11/1983,80,280,beryl reid,jimmy durante,A2364
12170,1523,So Close to Me by Julio Iglesias,2/11/1983,80,280,beryl reid,julio iglesias,A2623
12176,1523,Memory (from Cats) by Narrator,2/11/1983,80,280,beryl reid,narrator,A3443
12168,1522,For unto us a child is born (from Messiah) by George Frideric Handel,2/18/1983,80,2937,zandra rhodes,george frideric handel,A1725
12165,1522,Bachianas brasileiras No. 5 by Heitor Villa-Lobos,2/18/1983,80,2937,zandra rhodes,heitor villa lobos,A1989
12166,1522,Bolero by Maurice Ravel,2/18/1983,80,2937,zandra rhodes,maurice ravel,A3201
12161,1522,Twelfth Street Rag by Pee Wee Hunt & His Orchestra,2/18/1983,80,2937,zandra rhodes,pee wee hunt,A3768
12164,1522,Us and Them by Pink Floyd,2/18/1983,80,2937,zandra rhodes,pink floyd,A3872
12163,1522,Strawberry Fields Forever by The Beatles,2/18/1983,80,2937,zandra rhodes,the beatles,A4705
12162,1522,Sparky's Magic Piano by The Sonovox Talking Piano,2/18/1983,80,2937,zandra rhodes,the sonovox talking piano,A5007
12167,1522,The Maharajah Of Magador by The Squadronaires,2/18/1983,80,2937,zandra rhodes,the squadronaires,A5013
12154,1521,"Well-tempered Clavier, Book 1 - Prelude & Fugue in B flat major by Johann Sebastian Bach",2/25/1983,80,1243,james ivory,johann sebastian bach,A2427
12155,1521,St Matthew Passion - Auf das Fest by Johann Sebastian Bach,2/25/1983,80,1243,james ivory,johann sebastian bach,A2427
12156,1521,Raga Shree Kalyan-Tritaal by Kumar Gandharva,2/25/1983,80,1243,james ivory,kumar gandharva,A2743
12159,1521,Facades by Philip Glass,2/25/1983,80,1243,james ivory,philip glass,A3846
12158,1521,Frühling (from Four Last Songs) by Richard Strauss,2/25/1983,80,1243,james ivory,richard strauss,A4054
12157,1521,Three Preludes by William Bolcom,2/25/1983,80,1243,james ivory,william bolcom,A5382
12153,1521,The Three Ladies find Tamino (from The Magic Flute) by Wolfgang Amadeus Mozart,2/25/1983,80,1243,james ivory,wolfgang amadeus mozart,A5418
12160,1521,Soave sia il vento (from Cosi fan tutte) by Wolfgang Amadeus Mozart,2/25/1983,80,1243,james ivory,wolfgang amadeus mozart,A5418
12141,1519,Four Sea Interludes from Peter Grimes by Benjamin Britten,3/11/1983,80,1532,kenneth macmillan,benjamin britten,A438
12144,1519,Cello Concerto in E Minor by Edward Elgar,3/11/1983,80,1532,kenneth macmillan,edward elgar,A1326
12138,1519,Domine Deus (from Gloria) by Francis Poulenc,3/11/1983,80,1532,kenneth macmillan,francis poulenc,A1576
12142,1519,Requiem by Gabriel Fauré,3/11/1983,80,1532,kenneth macmillan,gabriel faure,A1657
12140,1519,Der Einsame im Herbst (from Das Lied von der Erde) by Gustav Mahler,3/11/1983,80,1532,kenneth macmillan,gustav mahler,A1898
12143,1519,If Love Were All by Julie Andrews,3/11/1983,80,1532,kenneth macmillan,julie andrews,A2615
12139,1519,Misty by Sarah Vaughan,3/11/1983,80,1532,kenneth macmillan,sarah vaughan,A4291
12137,1519,Students' Chorus by Sigmund Romberg,3/11/1983,80,1532,kenneth macmillan,sigmund romberg,A4401
12129,1518,When I was a lad (from HMS Pinafore) by Arthur Sullivan,3/18/1983,80,728,douglas reeman,arthur sullivan,A297
12135,1518,The Old Superb (from Songs of the Sea) by Charles Villiers Stanford,3/18/1983,80,728,douglas reeman,charles villiers stanford,A803
12136,1518,Morning (from Peer Gynt Suite No. 1) by Edvard Grieg,3/18/1983,80,728,douglas reeman,edvard grieg,A1325
12131,1518,The Hebrides Overture (Fingal's Cave) by Felix Mendelssohn,3/18/1983,80,728,douglas reeman,felix mendelssohn,A1515
12130,1518,Violin Concerto in D major by Ludwig van Beethoven,3/18/1983,80,728,douglas reeman,ludwig van beethoven,A3004
12132,1518,Lilli Marlene by Marlene Dietrich,3/18/1983,80,728,douglas reeman,marlene dietrich,A3146
12133,1518,The Song Of The Jellicles by T. S. Eliot,3/18/1983,80,728,douglas reeman,t s eliot,A4624
12134,1518,Symphony No. 1 in B flat Major by William Boyce,3/18/1983,80,728,douglas reeman,william boyce,A5383
12122,1517,I waited for the Lord (from Elijah) by Felix Mendelssohn,3/25/1983,80,1875,michael wood,felix mendelssohn,A1515
12125,1517,Canzonetta Del Salvatore Rosa by Franz Liszt,3/25/1983,80,1875,michael wood,franz liszt,A1616
12126,1517,Symphony No. 2 in C minor 'Resurrection' by Gustav Mahler,3/25/1983,80,1875,michael wood,gustav mahler,A1898
12123,1517,"Toccata and Fugue in D Minor, BWV 565 by Johann Sebastian Bach",3/25/1983,80,1875,michael wood,johann sebastian bach,A2427
12124,1517,Commend Thy Way by Johann Sebastian Bach,3/25/1983,80,1875,michael wood,johann sebastian bach,A2427
12121,1517,"Rhapsody in B minor, Op. 79/1 by Johannes Brahms",3/25/1983,80,1875,michael wood,johannes brahms,A2430
12128,1517,Symphony No. 3 in E flat major 'Eroica' by Ludwig van Beethoven,3/25/1983,80,1875,michael wood,ludwig van beethoven,A3004
12127,1517,Chariots of Fire by Vangelis,3/25/1983,80,1875,michael wood,vangelis,A5246
12114,1516,Sunset by Band of HM Royal Marines,4/1/1983,80,1256,jan morris,band of hm royal marines,A357
12118,1516,Dacw 'Nghariad I Lawr Yn Y Berllan by Buddug Lloyd Roberts,4/1/1983,80,1256,jan morris,buddug lloyd roberts,A667
12119,1516,I'r Gad by Dafydd Iwan,4/1/1983,80,1256,jan morris,dafydd iwan,A1016
12116,1516,Symphony No. 4 in A major 'Italian' by Felix Mendelssohn,4/1/1983,80,1256,jan morris,felix mendelssohn,A1515
12113,1516,Orchestral Suite No. 2 in B minor - 7th movement by Johann Sebastian Bach,4/1/1983,80,1256,jan morris,johann sebastian bach,A2427
12120,1516,"Jesu, Joy of Mans Desiring from Cantata BWV 147 by Johann Sebastian Bach",4/1/1983,80,1256,jan morris,johann sebastian bach,A2427
12117,1516,Tea For Two,4/1/1983,80,1256,jan morris,tea for two,A4638
12115,1516,"String Quartet No. 19 in C major, K465 'Dissonance' by Wolfgang Amadeus Mozart",4/1/1983,80,1256,jan morris,wolfgang amadeus mozart,A5418
12112,1515,I Believe In You by Bob Dylan,4/8/1983,80,1238,james fox,bob dylan,A564
12107,1515,A Child's Christmas In Wales by Dylan Thomas,4/8/1983,80,1238,james fox,dylan thomas,A1275
12105,1515,Dead Man Blues by Jelly Roll Morton’s Red Hot Peppers,4/8/1983,80,1238,james fox,jelly roll morton,A2316
12108,1515,And I Am Telling You I'm Not Going by Jennifer Holliday,4/8/1983,80,1238,james fox,jennifer holliday,A2319
12111,1515,Symphony No. 6 in F major 'Pastoral' by Ludwig van Beethoven,4/8/1983,80,1238,james fox,ludwig van beethoven,A3004
12106,1515,Nocturne,4/8/1983,80,1238,james fox,nocturne,A3541
12110,1515,Oft In The Stilly Night by The Bolsterstone Male Voice Choir,4/8/1983,80,1238,james fox,the bolsterstone male voice choir,A4720
12109,1515,Mr Tambourine Man by The Byrds,4/8/1983,80,1238,james fox,the byrds,A4736
12100,1514,Doubt by Jennie Tourel & George Ricci,4/15/1983,80,2433,ruggiero ricci,jennie tourel,A2317
12097,1514,"Well-tempered Clavier, Book 1 - Prelude & Fugue in C major by Johann Sebastian Bach",4/15/1983,80,2433,ruggiero ricci,johann sebastian bach,A2427
12101,1514,Violin Concerto No. 2 in D Minor by Max Bruch,4/15/1983,80,2433,ruggiero ricci,max bruch,A3206
12103,1514,Piano Concerto No. 1 in B flat minor by Peter Ilyich Tchaikovsky,4/15/1983,80,2433,ruggiero ricci,pyotr ilyich tchaikovsky,A3932
12099,1514,Don Quixote by Richard Strauss,4/15/1983,80,2433,ruggiero ricci,richard strauss,A4054
12104,1514,William Tell Overture by Spike Jones and His City Slickers,4/15/1983,80,2433,ruggiero ricci,spike jones and his city slickers,A4490
12098,1514,Violin Sonata in F major by Wolfgang Amadeus Mozart,4/15/1983,80,2433,ruggiero ricci,wolfgang amadeus mozart,A5418
12102,1514,Adagio by Wolfgang Amadeus Mozart,4/15/1983,80,2433,ruggiero ricci,wolfgang amadeus mozart,A5418
12093,1513,Kafi-Holi by Chatur Lal,4/22/1983,80,959,geoffrey moorhouse,chatur lal,A817
12089,1513,Miserere by Gregorio Allegri,4/22/1983,80,959,geoffrey moorhouse,gregorio allegri,A1870
12092,1513,Fugue In G Minor by Johann Sebastian Bach,4/22/1983,80,959,geoffrey moorhouse,johann sebastian bach,A2427
12090,1513,Fifth Test Match (England V Australia 1948) by John Arlott,4/22/1983,80,959,geoffrey moorhouse,john arlott,A2433
12096,1513,The Old 93rd Caber Feidh (Badge Of Scotland) by Queens Own Highlanders Pipes and Drums,4/22/1983,80,959,geoffrey moorhouse,queens own highlanders pipes and drums,A3937
12094,1513,The Sound Of Silence by Simon & Garfunkel,4/22/1983,80,959,geoffrey moorhouse,simon garfunkel,A4409
12095,1513,Kyrie Eleison by The St Alexander Nevsky Cathedral Choir,4/22/1983,80,959,geoffrey moorhouse,the st alexander nevsky cathedral choir,A5014
12091,1513,Notte e giorno (from Don Giovanni) by Wolfgang Amadeus Mozart,4/22/1983,80,959,geoffrey moorhouse,wolfgang amadeus mozart,A5418
12083,1512,Gala Performances (Comedy Sketch From Radio) by Al Read,4/29/1983,80,1818,max boyce,al read,A80
12085,1512,Three Little Birds by Bob Marley & The Wailers,4/29/1983,80,1818,max boyce,bob marley,A574
12084,1512,Land Of My Fathers by Crowd at Cardiff Arms Park,4/29/1983,80,1818,max boyce,crowd at cardiff arms park,A990
12086,1512,Hiraeth by Einir Wyn Owen,4/29/1983,80,1818,max boyce,einir wyn owen,A1343
12081,1512,The First Time by Ewan MacColl,4/29/1983,80,1818,max boyce,ewan maccoll,A1490
12088,1512,Pastoral Symphony (from Messiah) by George Frideric Handel,4/29/1983,80,1818,max boyce,george frideric handel,A1725
12087,1512,Nessun dorma by Giacomo Puccini,4/29/1983,80,1818,max boyce,giacomo puccini,A1790
12082,1512,Carrickfergus by The Dubliners,4/29/1983,80,1818,max boyce,the dubliners,A4802
12073,1511,A Nightingale Sang In Berkeley Square by Barbara Cartland,5/6/1983,80,6,a n wilson,barbara cartland,A363
12080,1511,"The Dream of Gerontius - Proficiscere, anima Christiana by Edward Elgar",5/6/1983,80,6,a n wilson,edward elgar,A1326
12074,1511,"Impromptu in G flat major, D899 No. 3 by Franz Schubert",5/6/1983,80,6,a n wilson,franz schubert,A1618
12077,1511,Se tradirmi tu potrai (from Lucia di Lammermoor) by Gaetano Donizetti,5/6/1983,80,6,a n wilson,gaetano donizetti,A1662
12078,1511,Comus by Henry Lawes,5/6/1983,80,6,a n wilson,henry lawes,A2009
12079,1511,The Winged Horse by Hilaire Belloc,5/6/1983,80,6,a n wilson,hilaire belloc,A2038
12076,1511,Duo for Violin and Viola No. 6 in C major - Minuet by Joseph Haydn,5/6/1983,80,6,a n wilson,joseph haydn,A2572
12075,1511,Eternal Father Strong To Save by The Royal Navy College Chapel Choir,5/6/1983,80,6,a n wilson,the royal navy college chapel choir,A4982
12069,1510,In the Hall of the Mountain King (from Peer Gynt Suite No. 1) by Edvard Grieg,5/13/1983,80,190,arthur english,edvard grieg,A1325
12066,1510,Underneath The Arches by Flanagan and Allen,5/13/1983,80,190,arthur english,flanagan and allen,A1536
12067,1510,Les Sylphides,5/13/1983,80,190,arthur english,frédéric chopin,A1637
12071,1510,Mein Herr Marquis (Laughing Song)(from Die Fledermaus),5/13/1983,80,190,arthur english,johann strauss ii,A2429
12065,1510,Born in a Trunk by Judy Garland,5/13/1983,80,190,arthur english,judy garland,A2603
12072,1510,1812 Overture by Peter Ilyich Tchaikovsky,5/13/1983,80,190,arthur english,pyotr ilyich tchaikovsky,A3932
12068,1510,La Vie En Rose by The Mantovani Orchestra,5/13/1983,80,190,arthur english,the mantovani orchestra,A4902
12070,1510,Morning Has Broken by Trinity Boys Choir,5/13/1983,80,190,arthur english,trinity boys choir,A5195
12057,1509,The Yeoman of the Guard Act 1 (finale) by Arthur Sullivan,5/20/1983,80,2516,sir alan king hamilton,arthur sullivan,A297
12060,1509,Organ Symphony No. 5 in F minor by Charles-Marie Widor,5/20/1983,80,2516,sir alan king hamilton,charles marie widor,A795
12058,1509,Piano Concerto in A Minor by Edvard Grieg,5/20/1983,80,2516,sir alan king hamilton,edvard grieg,A1325
12059,1509,Un bel di vedremo (One fine day) (from Madama Butterfly) by Giacomo Puccini,5/20/1983,80,2516,sir alan king hamilton,giacomo puccini,A1790
12061,1509,The Lonely Goatherd by Julie Andrews,5/20/1983,80,2516,sir alan king hamilton,julie andrews,A2615
12064,1509,Symphony No. 5 in C minor by Ludwig van Beethoven,5/20/1983,80,2516,sir alan king hamilton,ludwig van beethoven,A3004
12063,1509,Intermezzo (from Cavalleria rusticana) by Pietro Mascagni,5/20/1983,80,2516,sir alan king hamilton,pietro mascagni,A3868
12062,1509,Piano Concerto No. 2 in C minor by Sergey Rachmaninov,5/20/1983,80,2516,sir alan king hamilton,sergey rachmaninov,A4337
12053,1508,Heartbreak Hotel,5/27/1983,80,2760,terry wogan,elvis presley,A1394
12055,1508,My Funny Valentine by Frank Sinatra,5/27/1983,80,2760,terry wogan,frank sinatra,A1599
12049,1508,Stardust by Nat King Cole,5/27/1983,80,2760,terry wogan,nat king cole,A3445
12050,1508,Scheherazade - 3rd movement by Nikolai Rimsky-Korsakov,5/27/1983,80,2760,terry wogan,nikolai rimsky korsakov,A3521
12052,1508,The Cobbler's Song by Paul Robeson,5/27/1983,80,2760,terry wogan,paul robeson,A3745
12054,1508,"Inneggiamo, il Signor (Easter Hymn) (from Cavalleria rusticana) by Pietro Mascagni",5/27/1983,80,2760,terry wogan,pietro mascagni,A3868
12056,1508,You'll Never Walk Alone (Finale) by Shirley Jones,5/27/1983,80,2760,terry wogan,shirley jones,A4382
12051,1508,Carrickfergus by The Chieftains,5/27/1983,80,2760,terry wogan,the chieftains,A4752
12046,1507,The Swan (from Carnival of the Animals) by Camille Saint-Saëns,6/3/1983,80,2511,sinead cusack,camille saint saens,A702
12044,1507,"Sonata for Flute, Viola and Harp by Claude Debussy",6/3/1983,80,2511,sinead cusack,claude debussy,A904
12048,1507,Pie Jesu (from Requiem) by Gabriel Fauré,6/3/1983,80,2511,sinead cusack,gabriel faure,A1657
12045,1507,"Bundle Of Sorrow, Bundle Of Joy by Kate & Anna McGarrigle",6/3/1983,80,2511,sinead cusack,kate anna mcgarrigle,A2656
12042,1507,Violin Concerto No. 1 in G minor by Max Bruch,6/3/1983,80,2511,sinead cusack,max bruch,A3206
12043,1507,Arrival Of The Guests by Sergei Prokofiev,6/3/1983,80,2511,sinead cusack,sergei prokofiev,A4336
12047,1507,"Demewer But Dangerous by Sinead Cusack, Jonathan Hyde",6/3/1983,80,2511,sinead cusack,sinead cusack jonathan hyde,A4414
12041,1507,Carrickfergus by The Clancy Brothers and Tommy Makem,6/3/1983,80,2511,sinead cusack,the clancy brothers,A4772
12033,1506,Better Get Hit in Yo' Soul,6/10/1983,80,2233,raymond briggs,better get hit in yo soul,A464
12039,1506,I Want A Little Girl by Clark Terry-Bob Brookmeyer Quintet,6/10/1983,80,2233,raymond briggs,clark terry,A899
12034,1506,Big Fat Alice's Blues by Duke Ellington & His Orchestra,6/10/1983,80,2233,raymond briggs,duke ellington,A1262
12035,1506,Hong Kong Blues by Hoagy Carmichael,6/10/1983,80,2233,raymond briggs,hoagy carmichael,A2045
12036,1506,Far More Drums by Joe Morello,6/10/1983,80,2233,raymond briggs,joe morello,A2415
