Source,Target,Type,Weight
A1326,A4072,Undirected,1
A2306,A3771,Undirected,1
A3653,A4058,Undirected,1
A1662,A4697,Undirected,1
A80,A1790,Undirected,1
A1618,A3940,Undirected,1
A2525,A4430,Undirected,1
A438,A3348,Undirected,1
A1897,A2184,Undirected,1
A1811,A5403,Undirected,1
A4705,A4952,Undirected,1
A3932,A4658,Undirected,1
A1146,A1394,Undirected,1
A2304,A5418,Undirected,8
A1662,A2788,Undirected,1
A1618,A1618,Undirected,6
A1428,A5418,Undirected,1
A447,A2427,Undirected,1
A737,A1936,Undirected,1
A2132,A2603,Undirected,1
A533,A2429,Undirected,1
A1654,A2177,Undirected,1
A728,A1361,Undirected,1
A1615,A3046,Undirected,1
A1727,A2862,Undirected,1
A1326,A1784,Undirected,1
A3524,A4106,Undirected,2
A255,A2427,Undirected,6
A4720,A4736,Undirected,1
A1326,A2603,Undirected,1
A3146,A4379,Undirected,1
A523,A1677,Undirected,1
A2250,A2683,Undirected,1
A1020,A4705,Undirected,1
A2074,A3541,Undirected,1
A1815,A4697,Undirected,1
A3033,A4741,Undirected,1
A873,A1649,Undirected,1
A1897,A4818,Undirected,1
A1886,A2956,Undirected,1
A1164,A3004,Undirected,1
A1368,A1727,Undirected,2
A1296,A1897,Undirected,1
A2396,A4991,Undirected,1
A2841,A3602,Undirected,1
A1716,A4895,Undirected,1
A2217,A4705,Undirected,1
A3932,A4480,Undirected,1
A3004,A4399,Undirected,1
A242,A2427,Undirected,2
A1820,A5418,Undirected,1
A904,A1537,Undirected,1
A1325,A4795,Undirected,1
A896,A4200,Undirected,1
A2830,A3146,Undirected,1
A36,A4084,Undirected,1
A387,A1790,Undirected,1
A1898,A3527,Undirected,1
A1067,A1325,Undirected,1
A338,A459,Undirected,1
A1368,A3546,Undirected,1
A1021,A2132,Undirected,1
A2245,A4377,Undirected,1
A1164,A1898,Undirected,1
A1412,A3232,Undirected,1
A1930,A5418,Undirected,1
A1342,A5403,Undirected,1
A1325,A5076,Undirected,1
A1622,A5362,Undirected,1
A1510,A2837,Undirected,1
A2304,A2977,Undirected,1
A264,A2427,Undirected,1
A3168,A4687,Undirected,1
A1727,A3445,Undirected,1
A1436,A4336,Undirected,1
A2027,A3348,Undirected,1
A345,A5418,Undirected,1
A1790,A3868,Undirected,1
A1749,A4117,Undirected,1
A80,A990,Undirected,1
A506,A3047,Undirected,1
A1870,A3546,Undirected,1
A1815,A4409,Undirected,2
A526,A702,Undirected,1
A455,A1853,Undirected,1
A375,A2568,Undirected,1
A1296,A2582,Undirected,1
A1618,A4108,Undirected,6
A4993,A5233,Undirected,1
A444,A1870,Undirected,1
A1725,A4991,Undirected,1
A79,A3255,Undirected,1
A1618,A5053,Undirected,1
A1294,A3745,Undirected,1
A3595,A4891,Undirected,1
A896,A2427,Undirected,1
A2427,A4180,Undirected,1
A5146,A5284,Undirected,1
A3348,A4705,Undirected,2
A702,A4139,Undirected,1
A4976,A5353,Undirected,1
A506,A5162,Undirected,1
A3932,A4697,Undirected,1
A1898,A4401,Undirected,1
A189,A4697,Undirected,1
A1359,A1448,Undirected,1
A1326,A4917,Undirected,1
A3040,A4950,Undirected,1
A4058,A5246,Undirected,1
A30,A1983,Undirected,1
A1262,A5256,Undirected,1
A1400,A1790,Undirected,1
A737,A2656,Undirected,1
A264,A5357,Undirected,1
A2336,A3612,Undirected,1
A506,A1936,Undirected,1
A364,A1326,Undirected,2
A811,A2905,Undirected,1
A1725,A1886,Undirected,1
A2649,A3651,Undirected,1
A2853,A5284,Undirected,1
A792,A1325,Undirected,1
A4144,A4947,Undirected,1
A1228,A2353,Undirected,2
A1515,A3004,Undirected,9
A3910,A4555,Undirected,1
A1695,A5418,Undirected,2
A1599,A2324,Undirected,1
A1725,A1870,Undirected,1
A3040,A5139,Undirected,1
A2376,A4113,Undirected,1
A3872,A4108,Undirected,1
A1368,A4413,Undirected,1
A1815,A4686,Undirected,2
A1312,A2570,Undirected,1
A3534,A5418,Undirected,2
A1962,A4954,Undirected,1
A1361,A4658,Undirected,1
A81,A3962,Undirected,1
A3226,A5418,Undirected,1
A3977,A5345,Undirected,1
A605,A4065,Undirected,1
A2768,A4227,Undirected,1
A4829,A5284,Undirected,1
A2114,A3168,Undirected,1
A117,A550,Undirected,1
A2427,A3647,Undirected,1
A1870,A4413,Undirected,1
A221,A3771,Undirected,1
A1703,A1718,Undirected,2
A189,A4409,Undirected,1
A3932,A4409,Undirected,1
A2158,A4798,Undirected,1
A464,A2459,Undirected,1
A577,A2902,Undirected,1
A3932,A4843,Undirected,1
A1690,A2402,Undirected,1
A1275,A5418,Undirected,2
A1390,A4593,Undirected,1
A679,A2114,Undirected,1
A3831,A4409,Undirected,1
A2339,A4687,Undirected,1
A1616,A1725,Undirected,1
A2376,A2955,Undirected,1
A1325,A3932,Undirected,2
A1325,A2114,Undirected,1
A4022,A4703,Undirected,1
A1657,A3004,Undirected,7
A1599,A2498,Undirected,1
A533,A1262,Undirected,1
A2821,A3004,Undirected,1
A278,A1515,Undirected,1
A1618,A4299,Undirected,1
A278,A4108,Undirected,1
A792,A2071,Undirected,1
A1428,A3280,Undirected,1
A1325,A1664,Undirected,1
A1325,A5418,Undirected,1
A1815,A4056,Undirected,2
A285,A3004,Undirected,1
A3575,A4064,Undirected,1
A1170,A2252,Undirected,1
A1368,A1615,Undirected,1
A533,A1326,Undirected,1
A1515,A4291,Undirected,1
A519,A5358,Undirected,1
A1087,A4177,Undirected,1
A1515,A1897,Undirected,1
A455,A1325,Undirected,1
A3934,A5418,Undirected,1
A1326,A2007,Undirected,1
A1422,A3348,Undirected,1
A651,A2060,Undirected,1
A1170,A3337,Undirected,1
A1599,A2768,Undirected,1
A1130,A1804,Undirected,1
A417,A5418,Undirected,1
A278,A5385,Undirected,1
A1262,A1368,Undirected,2
A3206,A4336,Undirected,2
A3050,A3962,Undirected,1
A1394,A2402,Undirected,1
A1129,A3861,Undirected,1
A2027,A5368,Undirected,1
A1312,A1898,Undirected,1
A868,A1368,Undirected,1
A1465,A1515,Undirected,1
A444,A1727,Undirected,1
A1628,A4269,Undirected,1
A869,A1703,Undirected,1
A1510,A3604,Undirected,1
A1390,A2715,Undirected,1
A461,A2682,Undirected,1
A506,A5072,Undirected,1
A506,A5027,Undirected,1
A2560,A3004,Undirected,1
A3380,A3380,Undirected,3
A1666,A4146,Undirected,1
A1725,A5278,Undirected,1
A438,A1515,Undirected,1
A710,A1616,Undirected,1
A297,A5337,Undirected,1
A3550,A5418,Undirected,1
A1169,A2179,Undirected,1
A1325,A4517,Undirected,1
A3212,A4106,Undirected,1
A1448,A5418,Undirected,1
A324,A1790,Undirected,1
A1657,A4291,Undirected,1
A3554,A4054,Undirected,3
A1348,A1599,Undirected,1
A702,A4732,Undirected,1
A1576,A3004,Undirected,2
A242,A3962,Undirected,1
A904,A2133,Undirected,1
A2853,A4236,Undirected,1
A874,A5350,Undirected,1
A4057,A5284,Undirected,1
A285,A4291,Undirected,1
A365,A3962,Undirected,1
A622,A4705,Undirected,1
A106,A2760,Undirected,1
A670,A903,Undirected,1
A1652,A3004,Undirected,1
A1279,A3580,Undirected,1
A2374,A5212,Undirected,1
A2770,A3232,Undirected,1
A3509,A3540,Undirected,1
A1241,A1849,Undirected,1
A835,A2032,Undirected,1
A1790,A5015,Undirected,2
A1455,A2530,Undirected,1
A737,A4022,Undirected,1
A1417,A2582,Undirected,1
A4208,A4276,Undirected,1
A1576,A1898,Undirected,2
A1057,A2790,Undirected,1
A273,A5397,Undirected,1
A2427,A3434,Undirected,1
A1635,A3977,Undirected,1
A3004,A4948,Undirected,1
A1042,A3515,Undirected,1
A1275,A1637,Undirected,1
A255,A3206,Undirected,2
A434,A4752,Undirected,1
A881,A977,Undirected,1
A1515,A4054,Undirected,3
A792,A1348,Undirected,1
A1368,A2536,Undirected,1
A719,A3969,Undirected,1
A1280,A2427,Undirected,1
A2425,A3939,Undirected,1
A5051,A5203,Undirected,1
A702,A792,Undirected,1
A564,A4309,Undirected,1
A1727,A4445,Undirected,1
A918,A947,Undirected,1
A1815,A1853,Undirected,1
A845,A1657,Undirected,1
A1296,A2614,Undirected,1
A248,A5144,Undirected,1
A301,A438,Undirected,1
A2681,A3169,Undirected,1
A3004,A4131,Undirected,1
A2014,A2132,Undirected,1
A1790,A3352,Undirected,2
A506,A3910,Undirected,1
A491,A3201,Undirected,1
A1414,A1897,Undirected,1
A1515,A3653,Undirected,1
A2862,A3962,Undirected,1
A1368,A5158,Undirected,1
A918,A2271,Undirected,1
A2663,A3932,Undirected,1
A1325,A1637,Undirected,3
A1618,A3831,Undirected,1
A1312,A4705,Undirected,2
A3127,A5280,Undirected,1
A2429,A3445,Undirected,1
A2074,A5418,Undirected,3
A2396,A4413,Undirected,1
A1057,A1897,Undirected,1
A1599,A3213,Undirected,1
A117,A1433,Undirected,1
A1708,A2447,Undirected,1
A936,A4705,Undirected,1
A1649,A1815,Undirected,1
A1725,A2478,Undirected,1
A3527,A4336,Undirected,1
A3306,A5317,Undirected,1
A3281,A5459,Undirected,1
A110,A5418,Undirected,1
A285,A511,Undirected,1
A1898,A3932,Undirected,2
A1657,A5094,Undirected,1
A4423,A5418,Undirected,1
A301,A2536,Undirected,1
A1790,A4274,Undirected,1
A1964,A5418,Undirected,1
A5051,A5378,Undirected,1
A2132,A3280,Undirected,2
A1657,A4054,Undirected,1
A1368,A1599,Undirected,5
A904,A3041,Undirected,1
A1312,A3126,Undirected,1
A2427,A4124,Undirected,2
A438,A2663,Undirected,1
A2977,A5067,Undirected,1
A285,A2904,Undirected,1
A3445,A3541,Undirected,1
A357,A4949,Undirected,1
A1815,A1884,Undirected,1
A1740,A4041,Undirected,1
A2799,A3546,Undirected,1
A1326,A3280,Undirected,1
A873,A3745,Undirected,1
A622,A5032,Undirected,1
A1727,A2430,Undirected,1
A1741,A4451,Undirected,1
A4409,A5144,Undirected,1
A2250,A3793,Undirected,1
A1925,A5401,Undirected,1
A3231,A4531,Undirected,1
A908,A2430,Undirected,1
A123,A5189,Undirected,2
A2683,A4705,Undirected,1
A2304,A4409,Undirected,1
A506,A1262,Undirected,1
A116,A779,Undirected,1
A140,A1599,Undirected,1
A255,A5297,Undirected,1
A264,A4337,Undirected,1
A66,A5418,Undirected,1
A4336,A4705,Undirected,1
A1628,A3938,Undirected,1
A3004,A3602,Undirected,1
A2977,A3554,Undirected,1
A49,A1618,Undirected,1
A506,A4288,Undirected,1
A1361,A3776,Undirected,1
A1071,A1390,Undirected,1
A1599,A3824,Undirected,1
A4681,A4937,Undirected,1
A301,A1599,Undirected,1
A666,A3771,Undirected,1
A221,A2304,Undirected,2
A1983,A3004,Undirected,4
A3199,A5246,Undirected,2
A1725,A5064,Undirected,1
A1639,A5381,Undirected,1
A1618,A3957,Undirected,1
A998,A3832,Undirected,1
A3004,A4991,Undirected,3
A2749,A4058,Undirected,1
A1599,A2429,Undirected,1
A1016,A5418,Undirected,1
A5169,A5364,Undirected,1
A2800,A4705,Undirected,1
A3213,A4555,Undirected,1
A577,A1510,Undirected,1
A4138,A5016,Undirected,1
A1381,A4570,Undirected,1
A1448,A1576,Undirected,1
A3388,A5469,Undirected,1
A264,A4372,Undirected,1
A2427,A3645,Undirected,1
A908,A2427,Undirected,3
A1898,A5241,Undirected,1
A3306,A3445,Undirected,1
A1287,A1962,Undirected,1
A2427,A3542,Undirected,1
A1999,A3861,Undirected,1
A255,A786,Undirected,1
A1961,A1962,Undirected,1
A2559,A3554,Undirected,1
A3650,A3910,Undirected,1
A725,A1790,Undirected,1
A1280,A2560,Undirected,1
A2830,A3004,Undirected,1
A4056,A5418,Undirected,1
A1727,A1786,Undirected,1
A1326,A1725,Undirected,5
A564,A1815,Undirected,1
A4409,A4922,Undirected,1
A2799,A4413,Undirected,1
A4409,A4555,Undirected,1
A1989,A5208,Undirected,1
A1326,A4993,Undirected,1
A2917,A3441,Undirected,1
A998,A3839,Undirected,1
A2430,A2447,Undirected,1
A3793,A4035,Undirected,1
A506,A1368,Undirected,1
A776,A2132,Undirected,1
A752,A3646,Undirected,1
A1745,A3744,Undirected,1
A1618,A4775,Undirected,1
A904,A5418,Undirected,7
A1287,A4954,Undirected,1
A577,A4270,Undirected,1
A3161,A5418,Undirected,1
A1394,A1815,Undirected,1
A1745,A5401,Undirected,1
A4114,A4779,Undirected,1
A375,A719,Undirected,1
A811,A2304,Undirected,1
A97,A5203,Undirected,1
A1749,A2590,Undirected,1
A1004,A4705,Undirected,1
A1618,A2478,Undirected,1
A1178,A2447,Undirected,1
A1390,A5403,Undirected,1
A2428,A3297,Undirected,1
A1181,A2425,Undirected,1
A728,A4949,Undirected,1
A1768,A2917,Undirected,1
A673,A4108,Undirected,1
A324,A4705,Undirected,1
A4409,A4430,Undirected,1
A2427,A4165,Undirected,1
A3015,A4041,Undirected,1
A1616,A3004,Undirected,2
A255,A4902,Undirected,1
A444,A2536,Undirected,1
A1898,A3454,Undirected,1
A1348,A2074,Undirected,1
A1898,A1907,Undirected,1
A2427,A4274,Undirected,2
A1241,A2132,Undirected,1
A2304,A4056,Undirected,1
A320,A1312,Undirected,2
A1205,A3917,Undirected,1
A1731,A2572,Undirected,1
A2984,A3977,Undirected,1
A1818,A3744,Undirected,1
A1275,A4697,Undirected,1
A3106,A4113,Undirected,1
A702,A1338,Undirected,1
A1727,A4459,Undirected,1
A699,A1745,Undirected,1
A1768,A2254,Undirected,1
A2837,A3004,Undirected,1
A264,A275,Undirected,1
A1368,A2014,Undirected,2
A1417,A2614,Undirected,1
A248,A5246,Undirected,1
A2304,A4570,Undirected,1
A444,A5158,Undirected,1
A1515,A4058,Undirected,3
A248,A4624,Undirected,1
A444,A2447,Undirected,1
A174,A5418,Undirected,2
A2045,A4031,Undirected,1
A2260,A3962,Undirected,1
A904,A4517,Undirected,1
A1294,A1662,Undirected,1
A97,A5378,Undirected,1
A3561,A3745,Undirected,1
A3373,A4337,Undirected,1
A1326,A1924,Undirected,1
A2616,A4459,Undirected,1
A3033,A3540,Undirected,1
A3859,A3977,Undirected,1
A5246,A5418,Undirected,2
A577,A622,Undirected,1
A844,A5144,Undirected,1
A3127,A5064,Undirected,1
A564,A832,Undirected,1
A2908,A3270,Undirected,1
A3894,A5401,Undirected,1
A30,A1326,Undirected,1
A2132,A3030,Undirected,1
A3710,A5208,Undirected,1
A1326,A2306,Undirected,1
A297,A3376,Undirected,1
A2433,A5418,Undirected,1
A82,A508,Undirected,1
A1067,A3279,Undirected,1
A4802,A5418,Undirected,1
A904,A3290,Undirected,1
A2427,A3050,Undirected,1
A2427,A5418,Undirected,57
A4058,A4459,Undirected,1
A3434,A5418,Undirected,1
A670,A1020,Undirected,1
A1326,A5401,Undirected,1
A3554,A4954,Undirected,1
A936,A1824,Undirected,1
A255,A377,Undirected,1
A1584,A3895,Undirected,1
A1428,A1815,Undirected,1
A886,A4054,Undirected,1
A1657,A4058,Undirected,1
A384,A1390,Undirected,1
A1349,A1510,Undirected,1
A1749,A1897,Undirected,1
A110,A506,Undirected,1
A1716,A2427,Undirected,1
A5256,A5256,Undirected,1
A726,A1367,Undirected,1
A1815,A2922,Undirected,1
A4409,A5246,Undirected,1
A1790,A3155,Undirected,1
A3031,A3554,Undirected,1
A90,A1417,Undirected,1
A481,A3939,Undirected,1
A1639,A2427,Undirected,2
A2132,A4664,Undirected,1
A1725,A3680,Undirected,1
A1467,A3004,Undirected,1
A904,A1637,Undirected,1
A4274,A5368,Undirected,1
A2338,A4084,Undirected,1
A4761,A4981,Undirected,1
A4121,A4827,Undirected,1
A1146,A5138,Undirected,1
A301,A1575,Undirected,1
A1027,A3351,Undirected,1
A725,A1804,Undirected,1
A790,A3850,Undirected,1
A681,A2523,Undirected,1
A3895,A4407,Undirected,1
A2977,A3380,Undirected,3
A4954,A5255,Undirected,1
A109,A1790,Undirected,1
A1510,A2228,Undirected,1
A1584,A2426,Undirected,1
A255,A1690,Undirected,1
A467,A1275,Undirected,1
A3890,A3932,Undirected,1
A1326,A2260,Undirected,1
A2427,A3735,Undirected,1
A1181,A3872,Undirected,1
A1829,A3232,Undirected,2
A904,A904,Undirected,1
A670,A2590,Undirected,1
A1932,A4409,Undirected,1
A2523,A5418,Undirected,1
A1414,A4058,Undirected,1
A4719,A4950,Undirected,1
A519,A526,Undirected,1
A4054,A4409,Undirected,1
A2218,A2429,Undirected,1
A365,A1467,Undirected,1
A2970,A3575,Undirected,1
A792,A3554,Undirected,1
A974,A2012,Undirected,1
A2304,A2530,Undirected,2
A1294,A3004,Undirected,1
A2663,A4466,Undirected,1
A2429,A2430,Undirected,1
A3771,A4419,Undirected,1
A3004,A4967,Undirected,3
A1390,A4950,Undirected,1
A1454,A1618,Undirected,1
A2856,A5401,Undirected,1
A1326,A4577,Undirected,1
A1821,A3979,Undirected,1
A2429,A2918,Undirected,1
A3868,A5418,Undirected,1
A874,A2593,Undirected,1
A2427,A3290,Undirected,1
A1390,A4741,Undirected,1
A4236,A4829,Undirected,1
A786,A2623,Undirected,1
A364,A3554,Undirected,1
A1025,A2383,Undirected,1
A97,A3076,Undirected,1
A444,A2022,Undirected,1
A1312,A2572,Undirected,1
A3445,A3932,Undirected,4
A1897,A3917,Undirected,1
A69,A3771,Undirected,1
A3488,A3492,Undirected,1
A174,A904,Undirected,1
A2761,A4316,Undirected,1
A19,A2790,Undirected,1
A1725,A2132,Undirected,3
A1368,A5397,Undirected,1
A375,A2132,Undirected,1
A491,A1262,Undirected,1
A74,A2404,Undirected,1
A726,A3554,Undirected,1
A5016,A5321,Undirected,1
A721,A1932,Undirected,1
A3445,A5418,Undirected,2
A248,A3394,Undirected,1
A511,A811,Undirected,2
A285,A2905,Undirected,1
A297,A2342,Undirected,1
A904,A4772,Undirected,1
A3004,A3515,Undirected,1
A1275,A4056,Undirected,1
A3004,A4139,Undirected,1
A4016,A4705,Undirected,1
A2837,A3653,Undirected,1
A255,A3662,Undirected,1
A2970,A3806,Undirected,1
A123,A4336,Undirected,1
A3201,A4409,Undirected,1
A1217,A2132,Undirected,1
A1880,A2427,Undirected,1
A1115,A4761,Undirected,1
A1129,A5418,Undirected,1
A1312,A4815,Undirected,1
A1618,A2248,Undirected,1
A1312,A3429,Undirected,1
A1467,A4923,Undirected,1
A1725,A2022,Undirected,1
A338,A2427,Undirected,1
A2809,A4577,Undirected,1
A1849,A3004,Undirected,2
A3206,A3897,Undirected,1
A1695,A1815,Undirected,1
A3971,A4087,Undirected,1
A890,A1515,Undirected,1
A3356,A5256,Undirected,1
A363,A1326,Undirected,1
A222,A506,Undirected,1
A1370,A3232,Undirected,1
A1325,A5195,Undirected,1
A1325,A3298,Undirected,1
A3135,A4954,Undirected,1
A82,A5027,Undirected,1
A2260,A3745,Undirected,1
A2478,A4000,Undirected,1
A881,A3004,Undirected,1
A1831,A3155,Undirected,1
A2976,A4326,Undirected,1
A2074,A4843,Undirected,1
A2842,A3411,Undirected,1
A904,A905,Undirected,1
A2996,A4000,Undirected,1
A1853,A5418,Undirected,1
A273,A2430,Undirected,2
A372,A3128,Undirected,1
A896,A1725,Undirected,1
A1510,A1618,Undirected,1
A248,A4419,Undirected,1
A1338,A4139,Undirected,1
A1575,A3787,Undirected,1
A1815,A3571,Undirected,1
A3648,A3850,Undirected,1
A491,A1368,Undirected,1
A1725,A3376,Undirected,1
A1599,A3171,Undirected,1
A2608,A3554,Undirected,1
A1815,A3644,Undirected,1
A1898,A5401,Undirected,1
A255,A3540,Undirected,1
A1897,A3845,Undirected,1
A4220,A5418,Undirected,2
A1467,A3653,Undirected,1
A438,A702,Undirected,1
A2304,A5423,Undirected,1
A3053,A3962,Undirected,1
A2715,A4925,Undirected,1
A795,A1599,Undirected,1
A2430,A4925,Undirected,1
A3554,A5255,Undirected,1
A4058,A4337,Undirected,1
A2427,A3669,Undirected,1
A874,A4451,Undirected,1
A3445,A4151,Undirected,1
A1998,A2977,Undirected,1
A1983,A4058,Undirected,1
A116,A646,Undirected,1
A4705,A4929,Undirected,1
A651,A1169,Undirected,1
A2976,A5418,Undirected,1
A4273,A5469,Undirected,1
A1340,A2427,Undirected,1
A702,A5246,Undirected,1
A873,A1790,Undirected,1
A3748,A4239,Undirected,1
A526,A3273,Undirected,1
A1784,A3536,Undirected,1
A90,A2582,Undirected,1
A90,A2519,Undirected,1
A3092,A5256,Undirected,1
A1491,A3004,Undirected,1
A1790,A3613,Undirected,2
A261,A2809,Undirected,1
A2430,A5397,Undirected,4
A5072,A5349,Undirected,1
A1599,A4114,Undirected,1
A1639,A3962,Undirected,1
A1618,A2132,Undirected,3
A248,A2430,Undirected,1
A1897,A3751,Undirected,1
A3076,A5203,Undirected,1
A248,A5011,Undirected,1
A1368,A3445,Undirected,1
A3724,A5176,Undirected,1
A3146,A5139,Undirected,1
A869,A3201,Undirected,1
A3270,A4555,Undirected,2
A2356,A4146,Undirected,1
A1325,A1853,Undirected,2
A248,A3163,Undirected,1
A458,A4114,Undirected,1
A3604,A3932,Undirected,1
A4106,A4538,Undirected,2
A974,A3335,Undirected,1
A1725,A2602,Undirected,1
A1207,A3910,Undirected,1
A1681,A4664,Undirected,1
A1326,A4291,Undirected,1
A1326,A1897,Undirected,3
A3161,A3969,Undirected,1
A4555,A5420,Undirected,1
A4222,A5115,Undirected,1
A140,A3445,Undirected,1
A3890,A4772,Undirected,1
A255,A317,Undirected,1
A1725,A5284,Undirected,1
A792,A1727,Undirected,1
A375,A5284,Undirected,1
A2874,A4705,Undirected,1
A1890,A3554,Undirected,1
A1815,A2445,Undirected,1
A2917,A4022,Undirected,1
A526,A2429,Undirected,1
A248,A848,Undirected,1
A3146,A4827,Undirected,1
A908,A3745,Undirected,1
A1435,A4797,Undirected,1
A248,A2427,Undirected,3
A3076,A5378,Undirected,1
A3962,A5303,Undirected,1
A1989,A5007,Undirected,1
A79,A3356,Undirected,1
A2745,A3376,Undirected,1
A1824,A2800,Undirected,1
A2430,A5317,Undirected,2
A255,A1662,Undirected,1
A1965,A4230,Undirected,1
A2101,A2218,Undirected,1
A255,A1790,Undirected,1
A1657,A1942,Undirected,1
A1616,A4058,Undirected,1
A2014,A5381,Undirected,1
A710,A2054,Undirected,1
A1749,A4058,Undirected,2
A670,A2976,Undirected,1
A461,A1652,Undirected,1
A1262,A2441,Undirected,1
A3769,A5367,Undirected,1
A506,A2616,Undirected,1
A123,A5357,Undirected,1
A2956,A4220,Undirected,1
A2014,A2715,Undirected,1
A811,A4326,Undirected,1
A3898,A4474,Undirected,1
A2427,A4697,Undirected,2
A1841,A4709,Undirected,1
A1897,A4022,Undirected,1
A3973,A4386,Undirected,1
A1992,A3331,Undirected,1
A1725,A2342,Undirected,1
A569,A2217,Undirected,1
A726,A1727,Undirected,1
A3212,A5418,Undirected,1
A873,A3004,Undirected,2
A5418,A5469,Undirected,1
A365,A1662,Undirected,1
A1338,A4732,Undirected,1
A4056,A4686,Undirected,1
A1725,A2254,Undirected,1
A1232,A4676,Undirected,2
A2429,A3962,Undirected,1
A69,A2304,Undirected,1
A1241,A3201,Undirected,1
A2304,A5416,Undirected,1
A564,A1618,Undirected,2
A3197,A3197,Undirected,1
A2132,A4054,Undirected,1
A506,A3554,Undirected,1
A2523,A4993,Undirected,1
A464,A3639,Undirected,1
A1790,A2429,Undirected,2
A1085,A2922,Undirected,1
A1616,A1962,Undirected,1
A297,A2669,Undirected,1
A1597,A4697,Undirected,1
A845,A1637,Undirected,1
A1326,A4054,Undirected,7
A204,A598,Undirected,1
