Unique Identifier,episode_ref,track_name,date,decade,decade_episode,decade_episode_castaway_name,castaway_ref,std_artist,std_name
7934,993,"Va, pensiero, sull'ali dorate (Chorus of the Hebrew Slaves) (from Nabucco) by Giuseppe Verdi",3/22/1996,90,90-1984,90-1984-lord alexander,1629,giuseppe verdi,lord alexander
7935,993,Brexairola (from Songs of  the Auvergne) by Joseph Canteloube,3/22/1996,90,90-1985,90-1985-lord alexander,1629,joseph canteloube,lord alexander
7936,993,I'll Walk Beside You by Josef Locke,3/22/1996,90,90-1986,90-1986-lord alexander,1629,josef locke,lord alexander
7921,992,Tatiana's Letter Scene (from Eugene Onegin) by Pyotr Ilyich Tchaikovsky,3/29/1996,90,90-1987,90-1987-kyra vayne,1550,pyotr ilyich tchaikovsky,kyra vayne
7922,992,"Prelude in D flat major, Op. 28/15 'Raindrop' by Frédéric Chopin",3/29/1996,90,90-1988,90-1988-kyra vayne,1550,frédéric chopin,kyra vayne
7923,992,Trepak (from Songs and Dances of Death) by Modest Mussorgsky,3/29/1996,90,90-1989,90-1989-kyra vayne,1550,modest mussorgsky,kyra vayne
7924,992,I L-L-Love You So by Frances Day,3/29/1996,90,90-1990,90-1990-kyra vayne,1550,frances day,kyra vayne
7925,992,Jaroslavna's Lament (from Prince Igor) by Alexander Borodin,3/29/1996,90,90-1991,90-1991-kyra vayne,1550,alexander borodin,kyra vayne
7926,992,Casta diva (from Norma) by Vincenzo Bellini,3/29/1996,90,90-1992,90-1992-kyra vayne,1550,vincenzo bellini,kyra vayne
7927,992,"Im Frühling, D882 by Franz Schubert",3/29/1996,90,90-1993,90-1993-kyra vayne,1550,franz schubert,kyra vayne
7928,992,Symphony No. 9 in D minor 'Choral' - 4th movement by Ludwig van Beethoven,3/29/1996,90,90-1994,90-1994-kyra vayne,1550,ludwig van beethoven,kyra vayne
7913,991,Down Under by Men at Work,4/5/1996,90,90-1995,90-1995-simon weston,2510,men at work,simon weston
7914,991,She Loves You by The Beatles,4/5/1996,90,90-1996,90-1996-simon weston,2510,the beatles,simon weston
7915,991,Bat Out Of Hell by Meat Loaf,4/5/1996,90,90-1997,90-1997-simon weston,2510,meat loaf,simon weston
7916,991,The Rising Of The Lark by The Band of the Welsh Guards,4/5/1996,90,90-1998,90-1998-simon weston,2510,the band,simon weston
7917,991,You May Be Right by Billy Joel,4/5/1996,90,90-1999,90-1999-simon weston,2510,billy joel,simon weston
7918,991,Stuck In The Middle With You by Gerry Rafferty,4/5/1996,90,90-2000,90-2000-simon weston,2510,gerry rafferty,simon weston
7919,991,Match of the Day by Barry Stoller,4/5/1996,90,90-2001,90-2001-simon weston,2510,barry stoller,simon weston
7920,991,What A Wonderful World by Louis Armstrong,4/5/1996,90,90-2002,90-2002-simon weston,2510,louis armstrong,simon weston
7905,990,When I Fall In Love by Nat King Cole,4/12/1996,90,90-2003,90-2003-dickie bird,689,nat king cole,dickie bird
7906,990,Abide With Me by William Henry Monk,4/12/1996,90,90-2004,90-2004-dickie bird,689,william henry monk,dickie bird
7907,990,Radetzky March by Johann Strauss I,4/12/1996,90,90-2005,90-2005-dickie bird,689,johann strauss i,dickie bird
7908,990,Pomp & Circumstance March No. 1 in D major 'Land of Hope and Glory' by Edward Elgar,4/12/1996,90,90-2006,90-2006-dickie bird,689,edward elgar,dickie bird
7909,990,Feelings by Julio Iglesias & Pam Bunning,4/12/1996,90,90-2007,90-2007-dickie bird,689,julio iglesias,dickie bird
7910,990,Till by Shirley Bassey,4/12/1996,90,90-2008,90-2008-dickie bird,689,shirley bassey,dickie bird
7911,990,Turandot by Giacomo Puccini,4/12/1996,90,90-2009,90-2009-dickie bird,689,giacomo puccini,dickie bird
7912,990,The Way We Were by Barbra Streisand,4/12/1996,90,90-2010,90-2010-dickie bird,689,barbra streisand,dickie bird
7897,989,"Si, mi chiamano Mimi (from La Bohème) by Giacomo Puccini",4/19/1996,90,90-2011,90-2011-viscount rothermere,2875,giacomo puccini,viscount rothermere
7898,989,Scherzo (Burlesque) by Béla Bartók,4/19/1996,90,90-2012,90-2012-viscount rothermere,2875,bela bartok,viscount rothermere
7899,989,How Ya Gonna Keep Em Down On The Farm by Eddie Cantor,4/19/1996,90,90-2013,90-2013-viscount rothermere,2875,eddie cantor,viscount rothermere
7900,989,Symphony No. 8 in C minor by Dmitry Shostakovich,4/19/1996,90,90-2014,90-2014-viscount rothermere,2875,dmitry shostakovich,viscount rothermere
7901,989,Symphony No. 2 in C minor 'Resurrection' -5th movement by Gustav Mahler,4/19/1996,90,90-2015,90-2015-viscount rothermere,2875,gustav mahler,viscount rothermere
7902,989,Piano Concerto No. 1 in B Flat Minor by Pyotr Ilyich Tchaikovsky,4/19/1996,90,90-2016,90-2016-viscount rothermere,2875,pyotr ilyich tchaikovsky,viscount rothermere
7903,989,Concerto No 3 in D Minor by Sergey Rachmaninov,4/19/1996,90,90-2017,90-2017-viscount rothermere,2875,sergey rachmaninov,viscount rothermere
7904,989,Symphony No. 9 in D minor by Anton Bruckner,4/19/1996,90,90-2018,90-2018-viscount rothermere,2875,anton bruckner,viscount rothermere
7889,988,I Am The Walrus by The Beatles,4/26/1996,90,90-2019,90-2019-hanif kureishi,1063,the beatles,hanif kureishi
7890,988,In A Silent Way by Miles Davis,4/26/1996,90,90-2020,90-2020-hanif kureishi,1063,miles davis,hanif kureishi
7891,988,Anarchy in the UK by Sex Pistols,4/26/1996,90,90-2021,90-2021-hanif kureishi,1063,sex pistols,hanif kureishi
7892,988,Positively 4th Street by Bob Dylan,4/26/1996,90,90-2022,90-2022-hanif kureishi,1063,bob dylan,hanif kureishi
7893,988,Unfinished Sympathy by Massive Attack,4/26/1996,90,90-2023,90-2023-hanif kureishi,1063,massive attack,hanif kureishi
7894,988,Buddha of Suburbia by David Bowie,4/26/1996,90,90-2024,90-2024-hanif kureishi,1063,david bowie,hanif kureishi
7881,987,Suite for Solo Cello No. 1 in G major by Johann Sebastian Bach,5/3/1996,90,90-2025,90-2025-mitsuko uchida,1894,johann sebastian bach,mitsuko uchida
7882,987,Frühlingstraum (from Winterreise) by Franz Schubert,5/3/1996,90,90-2026,90-2026-mitsuko uchida,1894,franz schubert,mitsuko uchida
7883,987,Piano Concerto No. 2 in B flat major by Johannes Brahms,5/3/1996,90,90-2027,90-2027-mitsuko uchida,1894,johannes brahms,mitsuko uchida
7884,987,Di scrivermi ogni giorno (from Cosi fan tutte) by Wolfgang Amadeus Mozart,5/3/1996,90,90-2028,90-2028-mitsuko uchida,1894,wolfgang amadeus mozart,mitsuko uchida
7885,987,"String Quartet No. 15 in A minor, Op. 132 by Ludwig van Beethoven",5/3/1996,90,90-2029,90-2029-mitsuko uchida,1894,ludwig van beethoven,mitsuko uchida
7886,987,Sonata for solo violin No 3 in C major BWV1005 by Johann Sebastian Bach,5/3/1996,90,90-2030,90-2030-mitsuko uchida,1894,johann sebastian bach,mitsuko uchida
7887,987,String Quintet in C major by Franz Schubert,5/3/1996,90,90-2031,90-2031-mitsuko uchida,1894,franz schubert,mitsuko uchida
7888,987,St John Passion - My dearest Saviour by Johann Sebastian Bach,5/3/1996,90,90-2032,90-2032-mitsuko uchida,1894,johann sebastian bach,mitsuko uchida
7873,986,I Will Survive by Gloria Gaynor,5/10/1996,90,90-2033,90-2033-pauline quirke,2068,gloria gaynor,pauline quirke
7874,986,Big Spender by Shirley Bassey,5/10/1996,90,90-2034,90-2034-pauline quirke,2068,shirley bassey,pauline quirke
7875,986,Peer Gynt by Edvard Grieg,5/10/1996,90,90-2035,90-2035-pauline quirke,2068,edvard grieg,pauline quirke
7876,986,Montego Bay by Bobby Bloom,5/10/1996,90,90-2036,90-2036-pauline quirke,2068,bobby bloom,pauline quirke
7877,986,What'll I Do? by Pauline Quirke & Linda Robson,5/10/1996,90,90-2037,90-2037-pauline quirke,2068,pauline quirke linda robson,pauline quirke
7878,986,People Like Us by Curtis Stigers,5/10/1996,90,90-2038,90-2038-pauline quirke,2068,curtis stigers,pauline quirke
7879,986,Wind Beneath My Wings by Bette Midler,5/10/1996,90,90-2039,90-2039-pauline quirke,2068,bette midler,pauline quirke
7880,986,Reet Petite by Jackie Wilson,5/10/1996,90,90-2040,90-2040-pauline quirke,2068,jackie wilson,pauline quirke
7857,984,Violin Concerto in D major by Johannes Brahms,5/24/1996,90,90-2041,90-2041-janet holmes a court,1266,johannes brahms,janet holmes a court
7858,984,From Kakadu by John Williams,5/24/1996,90,90-2042,90-2042-janet holmes a court,1266,john williams,janet holmes a court
7859,984,Piano Concerto No. 5 in E flat major 'Emperor' by Ludwig van Beethoven,5/24/1996,90,90-2043,90-2043-janet holmes a court,1266,ludwig van beethoven,janet holmes a court
7860,984,Under Milk Wood by Dylan Thomas,5/24/1996,90,90-2044,90-2044-janet holmes a court,1266,dylan thomas,janet holmes a court
7861,984,Listen To The News by The Black Swan Theatre Company (Of W. Australia),5/24/1996,90,90-2045,90-2045-janet holmes a court,1266,the black swan theatre company of w australia,janet holmes a court
7862,984,Cello Concerto in E Minor by Edward Elgar,5/24/1996,90,90-2046,90-2046-janet holmes a court,1266,edward elgar,janet holmes a court
7863,984,Fidelio by Ludwig van Beethoven,5/24/1996,90,90-2047,90-2047-janet holmes a court,1266,ludwig van beethoven,janet holmes a court
7864,984,String Quintet in C major by Franz Schubert,5/24/1996,90,90-2048,90-2048-janet holmes a court,1266,franz schubert,janet holmes a court
7849,983,America by The Original Cast Of West Side Story,5/31/1996,90,90-2049,90-2049-michael white,1872,the cast of west side story,michael white
7850,983,Tangerine by Benny Goodman and His Orchestra,5/31/1996,90,90-2050,90-2050-michael white,1872,benny goodman,michael white
7851,983,I Cover The Waterfront by Billie Holiday,5/31/1996,90,90-2051,90-2051-michael white,1872,billie holiday,michael white
7852,983,Only You (And You Alone) by The Platters,5/31/1996,90,90-2052,90-2052-michael white,1872,the platters,michael white
7853,983,Macarena by Los del Río,5/31/1996,90,90-2053,90-2053-michael white,1872,los del rio,michael white
7854,983,Coming In From The Cold by Bob Marley,5/31/1996,90,90-2054,90-2054-michael white,1872,bob marley,michael white
7855,983,Sin by Fem 2 Fem,5/31/1996,90,90-2055,90-2055-michael white,1872,fem 2 fem,michael white
7856,983,Brünnhilde's Immolation (from Götterdämmerung) by Richard Wagner,5/31/1996,90,90-2056,90-2056-michael white,1872,richard wagner,michael white
7841,982,Casta diva (from Norma) by Vincenzo Bellini,6/7/1996,90,90-2057,90-2057-gerry robinson,1002,vincenzo bellini,gerry robinson
7842,982,Antiphon - Magnificat And Canticle Of Our Lady by The Monks of Quarr Abbey on the Isle of Wight,6/7/1996,90,90-2058,90-2058-gerry robinson,1002,the monks of quarr abbey on the isle of wight,gerry robinson
7843,982,I'd Be Surprisingly Good For You by Elaine Paige,6/7/1996,90,90-2059,90-2059-gerry robinson,1002,elaine paige,gerry robinson
7844,982,La traviata Prelude to Act 1 by Giuseppe Verdi,6/7/1996,90,90-2060,90-2060-gerry robinson,1002,giuseppe verdi,gerry robinson
7845,982,The Man's Too Strong by Dire Straits,6/7/1996,90,90-2061,90-2061-gerry robinson,1002,dire straits,gerry robinson
7846,982,Viens Mallika (from Lakmé) by Léo Delibes,6/7/1996,90,90-2062,90-2062-gerry robinson,1002,leo delibes,gerry robinson
7847,982,Thaïs by Jules Massenet,6/7/1996,90,90-2063,90-2063-gerry robinson,1002,jules massenet,gerry robinson
7848,982,Aspri Mera Ke Ya Mas by Agnes Baltsa,6/7/1996,90,90-2064,90-2064-gerry robinson,1002,agnes baltsa,gerry robinson
7833,981,"Well, Did You Evah? by Bing Crosby",6/14/1996,90,90-2065,90-2065-peggy mount,2075,bing crosby,peggy mount
7834,981,Ma Curly-Headed Baby by Paul Robeson,6/14/1996,90,90-2066,90-2066-peggy mount,2075,paul robeson,peggy mount
7835,981,Always by Elisabeth Welch,6/14/1996,90,90-2067,90-2067-peggy mount,2075,elisabeth welch,peggy mount
7836,981,Say It With Flowers by Dorothy Squires & Russ Conway,6/14/1996,90,90-2068,90-2068-peggy mount,2075,russ conway,peggy mount
7837,981,You Made Me Love You by Judy Garland,6/14/1996,90,90-2069,90-2069-peggy mount,2075,judy garland,peggy mount
7838,981,A Time For Us by Johnny Mathis,6/14/1996,90,90-2070,90-2070-peggy mount,2075,johnny mathis,peggy mount
7839,981,Portrait Of My Love by Matt Monro,6/14/1996,90,90-2071,90-2071-peggy mount,2075,matt monro,peggy mount
7840,981,At Juliet's Bedside (from Romeo and Juliet) by Sergei Prokofiev,6/14/1996,90,90-2072,90-2072-peggy mount,2075,sergei prokofiev,peggy mount
7825,980,Douce France by The Albert Lasry Orchestra,6/21/1996,90,90-2073,90-2073-quentin crewe,2202,the albert lasry orchestra,quentin crewe
7826,980,"Amici in vita, in morte (from La forza del destino) by Giuseppe Verdi",6/21/1996,90,90-2074,90-2074-quentin crewe,2202,giuseppe verdi,quentin crewe
7827,980,My Very Good Friend the Milkman by Fats Waller,6/21/1996,90,90-2075,90-2075-quentin crewe,2202,fats waller,quentin crewe
7828,980,Trumpet Concerto in E flat major by Johann Nepomuk Hummel,6/21/1996,90,90-2076,90-2076-quentin crewe,2202,johann nepomuk hummel,quentin crewe
7829,980,The Girl From Ipanema by Astrud Gilberto & João Gilberto & Stan Getz,6/21/1996,90,90-2077,90-2077-quentin crewe,2202,stan getz joao gilberto,quentin crewe
7830,980,Beim Schlafengehen (from Four Last Songs) by Richard Strauss,6/21/1996,90,90-2078,90-2078-quentin crewe,2202,richard strauss,quentin crewe
7831,980,Cool Water by Nellie Lutcher,6/21/1996,90,90-2079,90-2079-quentin crewe,2202,nellie lutcher,quentin crewe
7832,980,String Quintet in C major by Franz Schubert,6/21/1996,90,90-2080,90-2080-quentin crewe,2202,franz schubert,quentin crewe
8057,1009,Piano Concerto No. 14 in E flat major by Wolfgang Amadeus Mozart,6/28/1996,90,90-2081,90-2081-elizabeth jane howard,819,wolfgang amadeus mozart,elizabeth jane howard
8058,1009,Brandenburg Concerto No. 5 In D Major by Johann Sebastian Bach,6/28/1996,90,90-2082,90-2082-elizabeth jane howard,819,johann sebastian bach,elizabeth jane howard
8059,1009,"Mazurka in B major, Op. 41/3 by Frédéric Chopin",6/28/1996,90,90-2083,90-2083-elizabeth jane howard,819,frédéric chopin,elizabeth jane howard
8060,1009,Grossmächtige Prinzessin (from Ariadne auf Naxos) by Richard Strauss,6/28/1996,90,90-2084,90-2084-elizabeth jane howard,819,richard strauss,elizabeth jane howard
8061,1009,Harpsichord Sonata in B minor by Domenico Scarlatti,6/28/1996,90,90-2085,90-2085-elizabeth jane howard,819,domenico scarlatti,elizabeth jane howard
8062,1009,Concerto in D minor - 3rd movement by Carl Philipp Emanuel Bach,6/28/1996,90,90-2086,90-2086-elizabeth jane howard,819,carl philipp emanuel bach,elizabeth jane howard
8063,1009,Trumpet Concerto in E flat major by Joseph Haydn,6/28/1996,90,90-2087,90-2087-elizabeth jane howard,819,joseph haydn,elizabeth jane howard
8064,1009,Requiem in D minor - Dies Irae by Wolfgang Amadeus Mozart,6/28/1996,90,90-2088,90-2088-elizabeth jane howard,819,wolfgang amadeus mozart,elizabeth jane howard
8001,1002,A String Of Pearls by Glenn Miller,7/5/1996,90,90-2089,90-2089-lady margaret tebbit,1556,glenn miller,lady margaret tebbit
8002,1002,"Ach, ich fühl's (from The Magic Flute) by Wolfgang Amadeus Mozart",7/5/1996,90,90-2090,90-2090-lady margaret tebbit,1556,wolfgang amadeus mozart,lady margaret tebbit
8003,1002,Just An Old Fashioned Girl by Eartha Kitt,7/5/1996,90,90-2091,90-2091-lady margaret tebbit,1556,eartha kitt,lady margaret tebbit
8004,1002,Morning Has Broken by Cat Stevens,7/5/1996,90,90-2092,90-2092-lady margaret tebbit,1556,cat stevens,lady margaret tebbit
8005,1002,God Be In My Head by Harry Secombe,7/5/1996,90,90-2093,90-2093-lady margaret tebbit,1556,harry secombe,lady margaret tebbit
8006,1002,Trumpet Voluntary by The Band of the Coldstream Guards,7/5/1996,90,90-2094,90-2094-lady margaret tebbit,1556,the band,lady margaret tebbit
8007,1002,My Way by Frank Sinatra,7/5/1996,90,90-2095,90-2095-lady margaret tebbit,1556,frank sinatra,lady margaret tebbit
8008,1002,Nocturne by Evert Taube,7/5/1996,90,90-2096,90-2096-lady margaret tebbit,1556,evert taube,lady margaret tebbit
8033,1006,Daphnis and Chloe -Daybreak by Maurice Ravel,7/12/1996,90,90-2097,90-2097-george martin,979,maurice ravel,george martin
8034,1006,I Want To Hold Your Hand by The Beatles,7/12/1996,90,90-2098,90-2098-george martin,979,the beatles,george martin
8035,1006,Aftermyth of War by Peter Cook,7/12/1996,90,90-2099,90-2099-george martin,979,peter cook,george martin
8036,1006,Oboe Quartet in F major by Wolfgang Amadeus Mozart,7/12/1996,90,90-2100,90-2100-george martin,979,wolfgang amadeus mozart,george martin
8037,1006,"Foggy, Foggy Dew by Benjamin Britten",7/12/1996,90,90-2101,90-2101-george martin,979,benjamin britten,george martin
8038,1006,Old Boston by George Martin,7/12/1996,90,90-2102,90-2102-george martin,979,george martin,george martin
8039,1006,"Bess, you is my woman now (from Porgy and Bess) by George Gershwin",7/12/1996,90,90-2103,90-2103-george martin,979,george gershwin,george martin
8040,1006,Romeo and Juliet Fantasy Overture by Pyotr Ilyich Tchaikovsky,7/12/1996,90,90-2104,90-2104-george martin,979,pyotr ilyich tchaikovsky,george martin
25699,3214,Lohengrin by Richard Wagner,7/19/1996,90,90-2105,90-2105-professor george steiner,2170,richard wagner,professor george steiner
25700,3214,But thanks be to God (sung in German) (from Messiah) by George Frideric Handel,7/19/1996,90,90-2106,90-2106-professor george steiner,2170,george frideric handel,professor george steiner
25701,3214,Symphony No. 7 in E major by Anton Bruckner,7/19/1996,90,90-2107,90-2107-professor george steiner,2170,anton bruckner,professor george steiner
25702,3214,Le spectre de la rose (from Les nuits d'été) by Hector Berlioz,7/19/1996,90,90-2108,90-2108-professor george steiner,2170,hector berlioz,professor george steiner
25703,3214,Trois Gymnopédies - No. 1 by Erik Satie,7/19/1996,90,90-2109,90-2109-professor george steiner,2170,erik satie,professor george steiner
25704,3214,King Priam by Michael Tippett,7/19/1996,90,90-2110,90-2110-professor george steiner,2170,michael tippett,professor george steiner
25705,3214,Agnus Dei by Samuel Barber,7/19/1996,90,90-2111,90-2111-professor george steiner,2170,samuel barber,professor george steiner
25706,3214,"Non, Je Ne Regrette Rien by Édith Piaf",7/19/1996,90,90-2112,90-2112-professor george steiner,2170,edith piaf,professor george steiner
7961,997,Diamonds Are A Girl's Best Friend by Marilyn Monroe,7/26/1996,90,90-2113,90-2113-eve arnold,864,marilyn monroe,eve arnold
7962,997,Schlof Mein Kind by Paul Robeson,7/26/1996,90,90-2114,90-2114-eve arnold,864,paul robeson,eve arnold
7963,997,The Magic Flute by Wolfgang Amadeus Mozart,7/26/1996,90,90-2115,90-2115-eve arnold,864,wolfgang amadeus mozart,eve arnold
7964,997,Alexander's Ragtime Band by Bessie Smith & Her Band,7/26/1996,90,90-2116,90-2116-eve arnold,864,bessie smith,eve arnold
7965,997,Vespers 1610 by Claudio Monteverdi,7/26/1996,90,90-2117,90-2117-eve arnold,864,claudio monteverdi,eve arnold
7966,997,Flute Concerto in D Major by Antonio Vivaldi,7/26/1996,90,90-2118,90-2118-eve arnold,864,antonio vivaldi,eve arnold
7967,997,Little Wing by Jimi Hendrix,7/26/1996,90,90-2119,90-2119-eve arnold,864,jimi hendrix,eve arnold
7968,997,Suite for Lute No. 4 in E major - 1st movement by Johann Sebastian Bach,7/26/1996,90,90-2120,90-2120-eve arnold,864,johann sebastian bach,eve arnold
7977,999,I Love My Chili Bom-Bom by Fred Hartley,8/9/1996,90,90-2121,90-2121-chili bouchier,429,fred hartley,chili bouchier
7978,999,Ain't She Sweet by The Piccadilly Revels Band with Ray Starita,8/9/1996,90,90-2122,90-2122-chili bouchier,429,the band,chili bouchier
7979,999,Songs My Mother Taught Me by Antonín Dvořák,8/9/1996,90,90-2123,90-2123-chili bouchier,429,antonin dvorak,chili bouchier
7980,999,June In January by Jack Plant and the Teddy Joyce Orchestra,8/9/1996,90,90-2124,90-2124-chili bouchier,429,jack plant and the teddy joyce orchestra,chili bouchier
7981,999,The World Is Waiting For The Sunrise by Acker Bilk,8/9/1996,90,90-2125,90-2125-chili bouchier,429,acker bilk,chili bouchier
7982,999,Nutcracker ballet - Act  2 Pas de deux by Pyotr Ilyich Tchaikovsky,8/9/1996,90,90-2126,90-2126-chili bouchier,429,pyotr ilyich tchaikovsky,chili bouchier
7983,999,The Third Man Theme by Anton Karas,8/9/1996,90,90-2127,90-2127-chili bouchier,429,anton karas,chili bouchier
7984,999,O Sole Mio by The Three Tenors,8/9/1996,90,90-2128,90-2128-chili bouchier,429,the three tenors,chili bouchier
7953,996,Cosi fan tutte Overture by Wolfgang Amadeus Mozart,8/16/1996,90,90-2129,90-2129-susan hill,2722,wolfgang amadeus mozart,susan hill
7954,996,Yours by Fred Astaire,8/16/1996,90,90-2130,90-2130-susan hill,2722,fred astaire,susan hill
7955,996,Oboe Concerto in E flat major by Vincenzo Bellini,8/16/1996,90,90-2131,90-2131-susan hill,2722,vincenzo bellini,susan hill
7956,996,Cello Concerto in E Minor by Edward Elgar,8/16/1996,90,90-2132,90-2132-susan hill,2722,edward elgar,susan hill
7957,996,Tom Bowling by Benjamin Britten,8/16/1996,90,90-2133,90-2133-susan hill,2722,benjamin britten,susan hill
7958,996,"One More Step Along The World I Go by The Children Of Botley Primary School, Oxford",8/16/1996,90,90-2134,90-2134-susan hill,2722,the children of botley primary school oxford,susan hill
7959,996,Night covers up the rigid land by Benjamin Britten,8/16/1996,90,90-2135,90-2135-susan hill,2722,benjamin britten,susan hill
7960,996,Love Me Do by The Beatles,8/16/1996,90,90-2136,90-2136-susan hill,2722,the beatles,susan hill
7817,979,Violin Concerto in D major by Ludwig van Beethoven,8/23/1996,90,90-2137,90-2137-andre previn,97,ludwig van beethoven,andre previn
7818,979,Symphony No. 5 in D major by Ralph Vaughan Williams,8/23/1996,90,90-2138,90-2138-andre previn,97,ralph vaughan williams,andre previn
7819,979,Prélude à l'après midi d'un faune by Claude Debussy,8/23/1996,90,90-2139,90-2139-andre previn,97,claude debussy,andre previn
7820,979,Symphony No. 4 in E minor by Johannes Brahms,8/23/1996,90,90-2140,90-2140-andre previn,97,johannes brahms,andre previn
7821,979,Don Quixote by Richard Strauss,8/23/1996,90,90-2141,90-2141-andre previn,97,richard strauss,andre previn
7822,979,Symphony No. 40 In G Minor by Wolfgang Amadeus Mozart,8/23/1996,90,90-2142,90-2142-andre previn,97,wolfgang amadeus mozart,andre previn
7823,979,Peter Grimes by Benjamin Britten,8/23/1996,90,90-2143,90-2143-andre previn,97,benjamin britten,andre previn
7824,979,"String Quartet No.14 in C sharp minor, Op. 131 by Ludwig van Beethoven",8/23/1996,90,90-2144,90-2144-andre previn,97,ludwig van beethoven,andre previn
7809,978,String Quartet No. 14 in D minor 'Death and the Maiden' by Franz Schubert,8/30/1996,90,90-2145,90-2145-anita lasker wallfisch,116,franz schubert,anita lasker wallfisch
7810,978,"Din Giovanni Act 2, Scene 6 by Wolfgang Amadeus Mozart",8/30/1996,90,90-2146,90-2146-anita lasker wallfisch,116,wolfgang amadeus mozart,anita lasker wallfisch
7811,978,St Matthew Passion - Wir setzen uns mit Tränen nieder by Johann Sebastian Bach,8/30/1996,90,90-2147,90-2147-anita lasker wallfisch,116,johann sebastian bach,anita lasker wallfisch
7812,978,Variations On A Theme Of Frank Bridge by Benjamin Britten,8/30/1996,90,90-2148,90-2148-anita lasker wallfisch,116,benjamin britten,anita lasker wallfisch
7813,978,Cello Concerto in A Minor by Robert Schumann,8/30/1996,90,90-2149,90-2149-anita lasker wallfisch,116,robert schumann,anita lasker wallfisch
7814,978,"Serenade in E Major, Op. 22 by Antonín Dvořák",8/30/1996,90,90-2150,90-2150-anita lasker wallfisch,116,antonin dvorak,anita lasker wallfisch
7815,978,Cello Sonata No. 2 in F major by Johannes Brahms,8/30/1996,90,90-2151,90-2151-anita lasker wallfisch,116,johannes brahms,anita lasker wallfisch
7816,978,"Piano Sonata No. 32 in C minor, Op. 111 by Ludwig van Beethoven",8/30/1996,90,90-2152,90-2152-anita lasker wallfisch,116,ludwig van beethoven,anita lasker wallfisch
7801,977,Some Like It Hot by Marilyn Monroe,9/6/1996,90,90-2153,90-2153-sir terence conran,2649,marilyn monroe,sir terence conran
7802,977,Canon in D major by Johann Pachelbel,9/6/1996,90,90-2154,90-2154-sir terence conran,2649,johann pachelbel,sir terence conran
7803,977,Miserere by Gregorio Allegri,9/6/1996,90,90-2155,90-2155-sir terence conran,2649,gregorio allegri,sir terence conran
7804,977,Nuages by Markus Reinhardt,9/6/1996,90,90-2156,90-2156-sir terence conran,2649,markus reinhardt,sir terence conran
7805,977,Music for the Royal Fireworks - Overture by George Frideric Handel,9/6/1996,90,90-2157,90-2157-sir terence conran,2649,george frideric handel,sir terence conran
7806,977,Mad About The Boy by Gertrude Lawrence,9/6/1996,90,90-2158,90-2158-sir terence conran,2649,gertrude lawrence,sir terence conran
7807,977,You Can Get It If You Really Want It by Desmond Dekker,9/6/1996,90,90-2159,90-2159-sir terence conran,2649,desmond dekker,sir terence conran
7808,977,The Köln Concert Part 1 by Keith Jarrett,9/6/1996,90,90-2160,90-2160-sir terence conran,2649,keith jarrett,sir terence conran
7785,975,An Irish Blessing by Ralph McTell,9/20/1996,90,90-2161,90-2161-kevin whately,1539,ralph mctell,kevin whately
7786,975,Má vlast by Bedrich Smetana,9/20/1996,90,90-2162,90-2162-kevin whately,1539,bedrich smetana,kevin whately
7787,975,Cushie Butterfield by Owen Brannigan,9/20/1996,90,90-2163,90-2163-kevin whately,1539,owen brannigan,kevin whately
7788,975,Everybody Got To Know by Joan Armatrading,9/20/1996,90,90-2164,90-2164-kevin whately,1539,joan armatrading,kevin whately
7789,975,Midnight Walker by Davy Spillane,9/20/1996,90,90-2165,90-2165-kevin whately,1539,davy spillane,kevin whately
7790,975,Tekere by Salif Keita,9/20/1996,90,90-2166,90-2166-kevin whately,1539,salif keita,kevin whately
7792,975,Symphony No. 1 in E minor by Jean Sibelius,9/20/1996,90,90-2167,90-2167-kevin whately,1539,jean sibelius,kevin whately
7777,974,"Brother, Can You Spare a Dime? by Judy Collins",9/27/1996,90,90-2168,90-2168-fran landesman,889,judy collins,fran landesman
7778,974,Die Mortiat Von Mackie Messer (Mack The Knife) by Lotte Lenya,9/27/1996,90,90-2169,90-2169-fran landesman,889,lotte lenya,fran landesman
7779,974,Concierto De Aranjuez by Miles Davis,9/27/1996,90,90-2170,90-2170-fran landesman,889,miles davis,fran landesman
7781,974,Strange Fruit by Billie Holiday,9/27/1996,90,90-2171,90-2171-fran landesman,889,billie holiday,fran landesman
7782,974,White Nightmare by Fran Landesman,9/27/1996,90,90-2172,90-2172-fran landesman,889,fran landesman,fran landesman
7783,974,Down - PRIVATE RECORDING by Nicki Leighton Thomas,9/27/1996,90,90-2173,90-2173-fran landesman,889,nicki leighton thomas,fran landesman
7784,974,The Ballad Of The Sad Young Men by Roberta Flack,9/27/1996,90,90-2174,90-2174-fran landesman,889,roberta flack,fran landesman
7769,973,Heartbreak Hotel by Elvis Presley,10/4/1996,90,90-2175,90-2175-ben elton,253,elvis presley,ben elton
7770,973,London Calling by The Clash,10/4/1996,90,90-2176,90-2176-ben elton,253,the clash,ben elton
7771,973,One Of These Days by Emmylou Harris,10/4/1996,90,90-2177,90-2177-ben elton,253,emmylou harris,ben elton
7772,973,Simple Twist of Fate by Bob Dylan,10/4/1996,90,90-2178,90-2178-ben elton,253,bob dylan,ben elton
7773,973,House Of Love by Vika and Linda Bull,10/4/1996,90,90-2179,90-2179-ben elton,253,vika and linda bull,ben elton
