Id,Label,std_artist
00-2631,00-2631-tariq ali,gabriel faure
00-2632,00-2632-tariq ali,dmitry shostakovich
00-2633,00-2633-tariq ali,franz schubert
00-2634,00-2634-tariq ali,charlie parker
00-2635,00-2635-tariq ali,giuseppe verdi
00-2636,00-2636-tariq ali,cornelius cardew
00-2637,00-2637-tariq ali,pathane khan
00-2638,00-2638-tariq ali,tom lehrer
00-2639,00-2639-stanley mcmurtry,frank sinatra
00-2640,00-2640-stanley mcmurtry,frankie laine
00-2641,00-2641-stanley mcmurtry,jussi bjorling
00-2642,00-2642-stanley mcmurtry,richard wagner
00-2643,00-2643-stanley mcmurtry,johnny hodges
00-2644,00-2644-stanley mcmurtry,lonnie donegan
00-2645,00-2645-stanley mcmurtry,max bruch
00-2646,00-2646-stanley mcmurtry,peggy lee
00-2647,00-2647-penelope wilton,edward elgar
00-2648,00-2648-penelope wilton,jean sibelius
00-2649,00-2649-penelope wilton,charles trenet
00-2650,00-2650-penelope wilton,erroll garner
00-2651,00-2651-penelope wilton,franz schubert
00-2652,00-2652-penelope wilton,stevie wonder
00-2653,00-2653-penelope wilton,dmitry shostakovich
00-2654,00-2654-penelope wilton,bobby hebb
00-2655,00-2655-annie lennox,glen campbell
00-2656,00-2656-annie lennox,the beatles
00-2657,00-2657-annie lennox,claude debussy
00-2658,00-2658-annie lennox,aretha franklin
00-2659,00-2659-annie lennox,the blue nile
00-2660,00-2660-annie lennox,otis redding
00-2661,00-2661-annie lennox,antonio vivaldi
00-2662,00-2662-diane abbott,harry belafonte
00-2663,00-2663-diane abbott,the beatles
00-2664,00-2664-diane abbott,the temptations
00-2665,00-2665-diane abbott,bob marley
00-2666,00-2666-diane abbott,buju banton
00-2667,00-2667-diane abbott,d ream
00-2668,00-2668-diane abbott,claude debussy
00-2669,00-2669-diane abbott,ladysmith black mambazo
00-2670,00-2670-howard goodall,the beatles
00-2671,00-2671-howard goodall,william byrd
00-2672,00-2672-howard goodall,gustav mahler
00-2673,00-2673-howard goodall,stevie wonder
00-2674,00-2674-howard goodall,maurice durufle
00-2675,00-2675-howard goodall,noel harrison
00-2676,00-2676-howard goodall,john williams
00-2677,00-2677-lord woolf,franz schubert
00-2678,00-2678-lord woolf,fettes college pipes drums
00-2679,00-2679-lord woolf,giuseppe verdi
00-2680,00-2680-lord woolf,johnny tillotson
00-2681,00-2681-lord woolf,ludwig van beethoven
00-2682,00-2682-lord woolf,pyotr ilyich tchaikovsky
00-2683,00-2683-lord woolf,ludwig van beethoven
00-2684,00-2684-lord woolf,johannes brahms
00-2685,00-2685-bill bailey,king curtis
00-2686,00-2686-bill bailey,the undertones
00-2687,00-2687-bill bailey,talking heads
00-2688,00-2688-bill bailey,wolfgang amadeus mozart
00-2689,00-2689-bill bailey,david bowie
00-2690,00-2690-bill bailey,the pretenders
00-2691,00-2691-bill bailey,enong jubaedah and mang maman
00-2692,00-2692-bill bailey,gabriel faure
00-2693,00-2693-humphrey lyttelton,band of hm royal marines
00-2694,00-2694-humphrey lyttelton,arthur marshall
00-2695,00-2695-humphrey lyttelton,george frideric handel
00-2696,00-2696-humphrey lyttelton,marion williams and the stars of faith
00-2697,00-2697-humphrey lyttelton,humphrey lyttelton
00-2698,00-2698-humphrey lyttelton,louis armstrong
00-2699,00-2699-humphrey lyttelton,kenneth horne
00-2700,00-2700-humphrey lyttelton,fats waller
00-2701,00-2701-peter carey,miles davis
00-2702,00-2702-peter carey,elvis presley
00-2703,00-2703-peter carey,george frideric handel
00-2704,00-2704-peter carey,bob dylan
00-2705,00-2705-peter carey,talking heads
00-2706,00-2706-peter carey,bob dylan
00-2707,00-2707-peter carey,tom frampton
00-2708,00-2708-peter carey,gavin bryars
00-2709,00-2709-ara darzi,vahan petelian
00-2710,00-2710-ara darzi,mike oldfield
00-2711,00-2711-ara darzi,the dubliners
00-2712,00-2712-ara darzi,peter gabriel
00-2713,00-2713-ara darzi,pink floyd
00-2714,00-2714-ara darzi,youssou ndour
00-2715,00-2715-ara darzi,hubert parry
00-2716,00-2716-posy simmonds,joseph haydn
00-2717,00-2717-posy simmonds,cookham church choir
00-2718,00-2718-posy simmonds,georges brassens
00-2719,00-2719-posy simmonds,elvis presley
00-2720,00-2720-posy simmonds,johann sebastian bach
00-2721,00-2721-posy simmonds,wolfgang amadeus mozart
00-2722,00-2722-posy simmonds,mark o connor
00-2723,00-2723-posy simmonds,johann sebastian bach
00-2724,00-2724-antonio,luis bacalov
00-2725,00-2725-antonio,bedrich smetana
00-2726,00-2726-antonio,pyotr ilyich tchaikovsky
00-2727,00-2727-antonio,paul horbiger
00-2728,00-2728-antonio,gioachino rossini
00-2729,00-2729-antonio,the beatles
00-2730,00-2730-antonio,sergei prokofiev
00-2731,00-2731-antonio,camille saint saens
00-2732,00-2732-felicity lott,wolfgang amadeus mozart
00-2733,00-2733-felicity lott,the choir of st george s chapel windsor
00-2734,00-2734-felicity lott,tony bennett
00-2735,00-2735-felicity lott,johannes brahms
00-2736,00-2736-felicity lott,benjamin britten
00-2737,00-2737-felicity lott,jacques offenbach
00-2738,00-2738-felicity lott,franz schubert
00-2739,00-2739-felicity lott,richard strauss
00-2740,00-2740-john stefanidis,giuseppe verdi
00-2741,00-2741-john stefanidis,umm kulthum
00-2742,00-2742-john stefanidis,giacomo puccini
00-2743,00-2743-john stefanidis,ornella vanoni
00-2744,00-2744-john stefanidis,richard strauss
00-2745,00-2745-john stefanidis,franz schubert
00-2746,00-2746-john stefanidis,johannes brahms
00-2747,00-2747-john stefanidis,cesar franck
00-2748,00-2748-antonia fraser,wolfgang amadeus mozart
00-2749,00-2749-antonia fraser,the choir of magdalen college oxford
00-2750,00-2750-antonia fraser,richard wagner
00-2751,00-2751-antonia fraser,william byrd
00-2752,00-2752-antonia fraser,christoph willibald gluck
00-2753,00-2753-antonia fraser,joseph haydn
00-2754,00-2754-antonia fraser,ludwig van beethoven
00-2755,00-2755-antonia fraser,wolfgang amadeus mozart
00-2756,00-2756-richard ingrams,sergey rachmaninov
00-2757,00-2757-richard ingrams,ludwig van beethoven
00-2758,00-2758-richard ingrams,fats waller
00-2759,00-2759-richard ingrams,william walton
00-2760,00-2760-richard ingrams,peter cook
00-2761,00-2761-richard ingrams,wolfgang amadeus mozart
00-2762,00-2762-richard ingrams,johann sebastian bach
00-2763,00-2763-richard ingrams,robert schumann
00-2764,00-2764-ac grayling,johannes brahms
00-2765,00-2765-ac grayling,robert schumann
00-2766,00-2766-ac grayling,the kinks
00-2767,00-2767-ac grayling,ludwig van beethoven
00-2768,00-2768-ac grayling,the choir of magdalen college oxford
00-2769,00-2769-ac grayling,camille saint saens
00-2770,00-2770-ac grayling,frédéric chopin
00-2771,00-2771-ac grayling,giacomo puccini
00-2772,00-2772-ruthie henshall,eva cassidy
00-2773,00-2773-ruthie henshall,barbra streisand
00-2774,00-2774-ruthie henshall,bob gaudio
00-2775,00-2775-ruthie henshall,ann christine lofgren
00-2776,00-2776-ruthie henshall,leona lewis
00-2777,00-2777-ruthie henshall,van tramp
00-2778,00-2778-ruthie henshall,kate bush
00-2779,00-2779-ruthie henshall,faith hill
00-2780,00-2780-miriam margolyes,dylan thomas
00-2781,00-2781-miriam margolyes,hubert parry
00-2782,00-2782-miriam margolyes,wolfgang amadeus mozart
00-2783,00-2783-miriam margolyes,charles dickens
00-2784,00-2784-miriam margolyes,richmal crompton
00-2785,00-2785-miriam margolyes,richard tucker
00-2786,00-2786-miriam margolyes,noel coward
00-2787,00-2787-miriam margolyes,franz schubert
00-2788,00-2788-david mcvicar,wolfgang amadeus mozart
00-2789,00-2789-david mcvicar,eddi reader
00-2790,00-2790-david mcvicar,johannes brahms
00-2791,00-2791-david mcvicar,george frideric handel
00-2792,00-2792-david mcvicar,tom waits
00-2793,00-2793-david mcvicar,joni mitchell
00-2794,00-2794-david mcvicar,ethel merman
00-2795,00-2795-david mcvicar,wolfgang amadeus mozart
00-2796,00-2796-sanjeev bhaskar,elvis presley
00-2797,00-2797-sanjeev bhaskar,the beatles
00-2798,00-2798-sanjeev bhaskar,salil chowdhury
00-2799,00-2799-sanjeev bhaskar,wolfgang amadeus mozart
00-2800,00-2800-sanjeev bhaskar,monty python
00-2801,00-2801-sanjeev bhaskar,the clash
00-2802,00-2802-sanjeev bhaskar,david bowie
00-2803,00-2803-sanjeev bhaskar,susannah mccorkle
00-2804,00-2804-randy newman,ludwig van beethoven
00-2805,00-2805-randy newman,alfred newman
00-2806,00-2806-randy newman,george jones
00-2807,00-2807-randy newman,fletcher henderson
00-2808,00-2808-randy newman,igor stravinsky
00-2809,00-2809-randy newman,dmitry shostakovich
00-2810,00-2810-randy newman,gustav mahler
00-2811,00-2811-randy newman,ray charles
00-2812,00-2812-ian bostridge,franz schubert
00-2813,00-2813-ian bostridge,wolfgang amadeus mozart
00-2814,00-2814-ian bostridge,ludwig van beethoven
00-2815,00-2815-ian bostridge,bob dylan
00-2816,00-2816-ian bostridge,benjamin britten
00-2817,00-2817-ian bostridge,robert schumann
00-2818,00-2818-ian bostridge,thomas ades
00-2819,00-2819-ian bostridge,johann sebastian bach
00-2820,00-2820-shami chakrabarti,nina simone
00-2821,00-2821-shami chakrabarti,david bowie
00-2822,00-2822-shami chakrabarti,robert schumann
00-2823,00-2823-shami chakrabarti,george gershwin
00-2824,00-2824-shami chakrabarti,kaiser chiefs
00-2825,00-2825-shami chakrabarti,the enemy
00-2826,00-2826-shami chakrabarti,cyndi lauper
00-2827,00-2827-shami chakrabarti,wolfgang amadeus mozart
00-2828,00-2828-david davis,johann pachelbel
00-2829,00-2829-david davis,p nk
00-2830,00-2830-david davis,phil collins
00-2831,00-2831-david davis,jay ungar
00-2832,00-2832-david davis,kiri te kanawa
00-2833,00-2833-david davis,mundy turner
00-2834,00-2834-david davis,dire straits
00-2835,00-2835-david davis,john williams
00-2836,00-2836-janet street porter,jean philippe rameau
00-2837,00-2837-janet street porter,massive attack
00-2838,00-2838-janet street porter,george formby
00-2839,00-2839-janet street porter,the modern jazz quartet
00-2840,00-2840-janet street porter,gaetano donizetti
00-2841,00-2841-janet street porter,philip glass
00-2842,00-2842-janet street porter,pet shop boys
00-2843,00-2843-janet street porter,otis redding
00-2844,00-2844-michael eavis,t rex
00-2845,00-2845-michael eavis,pee wee hunt
00-2846,00-2846-michael eavis,elvis presley
00-2847,00-2847-michael eavis,grateful dead
00-2848,00-2848-michael eavis,bob dylan
00-2849,00-2849-michael eavis,the smiths
00-2850,00-2850-michael eavis,the stone roses
00-2851,00-2851-marcus du sautoy,richard strauss
00-2852,00-2852-marcus du sautoy,benjamin britten
00-2853,00-2853-marcus du sautoy,richard wagner
00-2854,00-2854-marcus du sautoy,benjamin britten
00-2855,00-2855-marcus du sautoy,bela bartok
00-2856,00-2856-marcus du sautoy,dmitry shostakovich
00-2857,00-2857-marcus du sautoy,olivier messiaen
00-2858,00-2858-marcus du sautoy,george frideric handel
00-2859,00-2859-michael deeley,meat loaf
00-2860,00-2860-michael deeley,giuseppe verdi
00-2861,00-2861-michael deeley,andrew lloyd webber
00-2862,00-2862-michael deeley,roy orbison
00-2863,00-2863-michael deeley,stanley myers
00-2864,00-2864-michael deeley,aaron copland
00-2865,00-2865-michael deeley,gustav mahler
00-2866,00-2866-michael deeley,giacomo puccini
00-2867,00-2867-allan ahlberg,judy garland
00-2868,00-2868-allan ahlberg,charles villiers stanford
00-2869,00-2869-allan ahlberg,bob dylan
00-2870,00-2870-allan ahlberg,norma waterson
00-2871,00-2871-allan ahlberg,janet baker
00-2872,00-2872-allan ahlberg,ella fitzgerald
00-2873,00-2873-allan ahlberg,leonard cohen
00-2874,00-2874-allan ahlberg,josef locke
00-2875,00-2875-james nesbitt,callum kennedy
00-2876,00-2876-james nesbitt,the beatles
00-2877,00-2877-james nesbitt,the undertones
00-2878,00-2878-james nesbitt,frank sinatra
00-2879,00-2879-james nesbitt,vernon midgley
00-2880,00-2880-james nesbitt,van morrison
00-2881,00-2881-james nesbitt,laura marling
00-2882,00-2882-baroness haleh afshar,josephine baker
00-2883,00-2883-baroness haleh afshar,hassan golnaraghi
00-2884,00-2884-baroness haleh afshar,edith piaf
00-2885,00-2885-baroness haleh afshar,the beatles
00-2886,00-2886-baroness haleh afshar,wolfgang amadeus mozart
00-2887,00-2887-baroness haleh afshar,johann sebastian bach
00-2888,00-2888-baroness haleh afshar,bette midler
00-2889,00-2889-simon murray,annie lennox
00-2890,00-2890-simon murray,luciano pavarotti
00-2891,00-2891-simon murray,members of the french foreign legion
00-2892,00-2892-simon murray,frédéric chopin
00-2893,00-2893-simon murray,neil diamond
00-2894,00-2894-simon murray,pietro mascagni
00-2895,00-2895-simon murray,bob marley
00-2896,00-2896-simon murray,giacomo puccini
00-2897,00-2897-ruth padel,giuseppe verdi
00-2898,00-2898-ruth padel,ludwig van beethoven
00-2899,00-2899-ruth padel,kathleen ferrier
00-2900,00-2900-ruth padel,muddy waters
00-2901,00-2901-ruth padel,giorgos kalogridis
00-2902,00-2902-ruth padel,wolfgang amadeus mozart
00-2903,00-2903-ruth padel,johann sebastian bach
00-2904,00-2904-ruth padel,ŒúŒµŒªŒØŒΩŒ± ŒúŒµœÅŒ∫ŒøœçœÅŒ∑
00-2905,00-2905-vincent cable mp,george frideric handel
00-2906,00-2906-vincent cable mp,johann sebastian bach
00-2907,00-2907-vincent cable mp,acker bilk
00-2908,00-2908-vincent cable mp,ludwig van beethoven
00-2909,00-2909-vincent cable mp,antonin dvorak
00-2910,00-2910-vincent cable mp,ludwig van beethoven
00-2911,00-2911-vincent cable mp,pat boone
00-2912,00-2912-vincent cable mp,wolfgang amadeus mozart
00-2913,00-2913-alan sillitoe,bobby darin
00-2914,00-2914-alan sillitoe,paul robeson
00-2915,00-2915-alan sillitoe,william walton
00-2916,00-2916-alan sillitoe,ralph vaughan williams
00-2917,00-2917-alan sillitoe,edith piaf
00-2918,00-2918-alan sillitoe,cleo laine
00-2919,00-2919-alan sillitoe,frédéric chopin
00-2920,00-2920-alan sillitoe,george frideric handel
00-2921,00-2921-thomas quasthoff,chick corea
00-2922,00-2922-thomas quasthoff,frédéric chopin
00-2923,00-2923-thomas quasthoff,franz schubert
00-2924,00-2924-thomas quasthoff,stevie wonder
00-2925,00-2925-thomas quasthoff,claude debussy
00-2926,00-2926-thomas quasthoff,chick corea
00-2927,00-2927-thomas quasthoff,johann sebastian bach
00-2928,00-2928-thomas quasthoff,gustav mahler
00-2929,00-2929-david suchet,christopher gunning
00-2930,00-2930-david suchet,frankie vaughan
00-2931,00-2931-david suchet,dave brubeck
00-2932,00-2932-david suchet,pyotr ilyich tchaikovsky
00-2933,00-2933-david suchet,nat king cole
00-2934,00-2934-david suchet,wolfgang amadeus mozart
00-2935,00-2935-david suchet,wolfgang amadeus mozart
00-2936,00-2936-david suchet,paul elliott
00-2937,00-2937-professor dame kay davies,franz schubert
00-2938,00-2938-professor dame kay davies,aled jones
00-2939,00-2939-professor dame kay davies,the beatles
00-2940,00-2940-professor dame kay davies,wolfgang amadeus mozart
00-2941,00-2941-professor dame kay davies,the immposters
00-2942,00-2942-professor dame kay davies,eric clapton
00-2943,00-2943-professor dame kay davies,giuseppe verdi
00-2944,00-2944-david walliams,the smiths
00-2945,00-2945-david walliams,pet shop boys
00-2946,00-2946-david walliams,the velvet underground
00-2947,00-2947-david walliams,nick cave
00-2948,00-2948-david walliams,bob dylan
00-2949,00-2949-david walliams,sinead o connor
00-2950,00-2950-david walliams,johnny cash
00-2951,00-2951-lord rix,ella fitzgerald
00-2952,00-2952-lord rix,pyotr ilyich tchaikovsky
00-2953,00-2953-lord rix,tommy watt and his orchestra
00-2954,00-2954-lord rix,frank sinatra
00-2955,00-2955-lord rix,nat king cole
00-2956,00-2956-lord rix,gustav mahler
00-2957,00-2957-lord rix,jc jamma
00-2958,00-2958-lord rix,the d oyly carte opera company
00-2959,00-2959-richard madeley,ella fitzgerald
00-2960,00-2960-richard madeley,camille saint saens
00-2961,00-2961-richard madeley,john mayer
00-2962,00-2962-richard madeley,paul simon
00-2963,00-2963-richard madeley,the who
00-2964,00-2964-richard madeley,gabriel faure
00-2965,00-2965-baaba maal,orchestra baobab
00-2966,00-2966-baaba maal,burning spear
00-2967,00-2967-baaba maal,otis redding
00-2968,00-2968-baaba maal,bebe manga
00-2969,00-2969-baaba maal,johnny hallyday
00-2970,00-2970-baaba maal,kaouding cissoko
00-2971,00-2971-baaba maal,miles davis
00-2972,00-2972-baaba maal,bob marley
00-2973,00-2973-athene donald,ludwig van beethoven
00-2974,00-2974-athene donald,wolfgang amadeus mozart
00-2975,00-2975-athene donald,paul hindemith
00-2976,00-2976-athene donald,joseph haydn
00-2977,00-2977-athene donald,enrique granados
00-2978,00-2978-athene donald,franz schubert
00-2979,00-2979-athene donald,ralph vaughan williams
00-2980,00-2980-sebastian faulks,boz scaggs
00-2981,00-2981-sebastian faulks,maurice ravel
00-2982,00-2982-sebastian faulks,the beatles
00-2983,00-2983-sebastian faulks,charles trenet
00-2984,00-2984-sebastian faulks,steely dan
00-2985,00-2985-sebastian faulks,joni mitchell
00-2986,00-2986-sebastian faulks,miles davis
00-2987,00-2987-sebastian faulks,gabriel faure
00-2988,00-2988-whoopi goldberg,bill withers
00-2989,00-2989-whoopi goldberg,van morrison
00-2990,00-2990-whoopi goldberg,nusrat fateh ali khan
00-2991,00-2991-whoopi goldberg,judy collins
00-2992,00-2992-whoopi goldberg,stevie wonder
00-2993,00-2993-whoopi goldberg,celia cruz
