Source,Target,Type,Weight
50-2578,20-268,Undirected,1
50-252,10-120,Undirected,1
40-394,50-751,Undirected,1
10-649,10-2526,Undirected,1
50-3022,50-3120,Undirected,1
50-2029,50-3116,Undirected,1
50-71,50-920,Undirected,1
40-167,10-22,Undirected,1
50-1487,50-2245,Undirected,1
50-595,50-775,Undirected,1
50-3043,10-1593,Undirected,1
50-1486,10-502,Undirected,1
40-323,50-2036,Undirected,1
50-110,50-3016,Undirected,1
50-690,10-2430,Undirected,1
50-1519,50-1528,Undirected,1
50-752,50-1835,Undirected,1
50-2481,10-180,Undirected,1
50-1972,10-1390,Undirected,1
50-2140,10-2544,Undirected,1
50-455,50-2472,Undirected,1
50-1866,50-3182,Undirected,1
10-1677,10-1754,Undirected,1
40-473,50-2228,Undirected,1
50-1154,10-1801,Undirected,1
50-268,10-2307,Undirected,1
10-2175,20-231,Undirected,1
40-403,50-1441,Undirected,1
40-85,50-981,Undirected,1
50-191,50-1409,Undirected,1
50-1452,50-2533,Undirected,1
50-400,50-1436,Undirected,1
50-399,50-1739,Undirected,1
50-1156,50-1364,Undirected,1
50-1355,10-1137,Undirected,1
50-1802,10-2957,Undirected,1
50-2817,50-2905,Undirected,1
50-300,50-945,Undirected,1
40-385,50-2070,Undirected,1
50-643,50-2612,Undirected,1
40-527,10-62,Undirected,1
50-395,50-713,Undirected,1
10-668,10-1210,Undirected,1
10-880,10-1471,Undirected,1
50-2955,10-114,Undirected,1
50-3135,10-1401,Undirected,1
50-302,10-1117,Undirected,1
50-2883,50-3201,Undirected,1
10-1403,20-104,Undirected,1
50-1162,50-2010,Undirected,1
40-516,50-2886,Undirected,1
50-1872,10-1157,Undirected,1
50-1423,50-1909,Undirected,1
10-832,20-260,Undirected,1
50-296,50-670,Undirected,1
50-632,50-2457,Undirected,1
40-147,50-2604,Undirected,1
40-73,50-1101,Undirected,1
10-114,10-143,Undirected,1
50-1083,10-806,Undirected,1
50-3126,10-2121,Undirected,1
40-324,10-2916,Undirected,1
50-2119,10-882,Undirected,1
50-425,50-2655,Undirected,1
40-18,10-1780,Undirected,1
10-2466,10-3000,Undirected,1
50-1524,10-782,Undirected,1
40-12,50-570,Undirected,1
50-1090,10-119,Undirected,1
50-1935,50-2171,Undirected,1
50-667,10-703,Undirected,1
50-1917,50-2733,Undirected,1
50-1488,50-1971,Undirected,1
40-272,50-2764,Undirected,1
50-1524,10-3038,Undirected,1
50-1606,50-2933,Undirected,1
50-1194,50-2310,Undirected,1
40-380,50-659,Undirected,1
50-418,50-1796,Undirected,1
50-761,10-2584,Undirected,1
50-1304,50-2277,Undirected,1
50-2172,10-1534,Undirected,1
50-1442,50-2070,Undirected,1
50-848,50-1083,Undirected,1
10-338,10-1759,Undirected,1
50-39,50-2095,Undirected,1
10-2701,20-93,Undirected,1
40-62,50-190,Undirected,1
50-1738,10-1786,Undirected,1
50-1192,10-19,Undirected,1
50-1122,50-2301,Undirected,1
50-1745,10-111,Undirected,1
10-2189,10-2861,Undirected,1
40-443,10-3028,Undirected,1
10-2063,20-406,Undirected,1
50-1367,50-1955,Undirected,1
50-2050,10-608,Undirected,1
10-694,10-2107,Undirected,1
50-1249,50-2107,Undirected,1
50-90,50-353,Undirected,1
40-173,50-2224,Undirected,1
50-2793,10-718,Undirected,1
10-2469,10-2695,Undirected,1
50-1947,10-2880,Undirected,1
50-2125,10-388,Undirected,1
50-1324,50-1968,Undirected,1
50-3142,10-2509,Undirected,1
50-2231,50-2655,Undirected,1
50-211,10-242,Undirected,1
10-514,10-2937,Undirected,1
40-420,50-1983,Undirected,1
50-399,50-1835,Undirected,1
50-2304,50-2424,Undirected,1
10-2592,20-210,Undirected,1
50-334,50-2171,Undirected,1
40-210,50-1764,Undirected,1
50-2262,20-357,Undirected,1
50-1826,10-617,Undirected,1
10-367,10-1969,Undirected,1
10-1094,10-1912,Undirected,1
40-249,50-50,Undirected,1
50-35,50-3063,Undirected,1
50-1328,50-2625,Undirected,1
10-931,10-1508,Undirected,1
50-88,50-2389,Undirected,1
50-271,10-502,Undirected,1
50-2483,50-2747,Undirected,1
50-989,50-2390,Undirected,1
40-342,50-1436,Undirected,1
50-621,50-2439,Undirected,1
40-415,50-344,Undirected,1
50-2474,10-1563,Undirected,1
40-400,50-2379,Undirected,1
50-144,50-2955,Undirected,1
50-1745,50-2140,Undirected,1
50-2481,10-2606,Undirected,1
40-73,10-2287,Undirected,1
40-151,10-62,Undirected,1
40-440,10-547,Undirected,1
50-510,10-2307,Undirected,1
50-2,50-2468,Undirected,1
50-1288,10-1498,Undirected,1
50-1499,50-1731,Undirected,1
10-516,10-1140,Undirected,1
50-236,50-238,Undirected,1
50-1303,10-651,Undirected,1
50-2001,50-2348,Undirected,1
40-527,50-85,Undirected,1
40-493,50-3183,Undirected,1
50-1524,50-2606,Undirected,1
50-1628,50-2793,Undirected,1
10-175,10-1679,Undirected,1
40-193,10-258,Undirected,1
50-150,50-2381,Undirected,1
10-1534,10-1930,Undirected,1
40-277,50-1743,Undirected,1
50-1988,10-1146,Undirected,1
10-860,10-2208,Undirected,1
50-1225,50-2793,Undirected,1
50-329,50-2644,Undirected,1
50-1318,20-30,Undirected,1
50-39,10-299,Undirected,1
10-2508,10-2957,Undirected,1
50-949,10-1812,Undirected,1
10-956,10-992,Undirected,1
50-1377,50-2910,Undirected,1
50-39,50-525,Undirected,1
50-432,50-1542,Undirected,1
50-1569,50-2603,Undirected,1
50-1476,50-2322,Undirected,1
50-346,50-2562,Undirected,1
10-1922,10-2387,Undirected,1
50-2453,50-2871,Undirected,1
50-2977,10-2882,Undirected,1
50-1819,10-1241,Undirected,1
50-1686,50-2931,Undirected,1
50-224,10-1700,Undirected,1
10-1306,10-2840,Undirected,1
10-233,10-2865,Undirected,1
10-125,10-1115,Undirected,1
50-937,10-1487,Undirected,1
50-613,10-527,Undirected,1
50-567,10-1798,Undirected,1
50-1439,10-1209,Undirected,1
40-489,50-3040,Undirected,1
50-278,50-2024,Undirected,1
40-489,50-281,Undirected,1
50-417,50-809,Undirected,1
50-470,10-1925,Undirected,1
40-54,10-1277,Undirected,1
40-518,50-2140,Undirected,1
50-2644,10-1609,Undirected,1
50-2001,50-2238,Undirected,1
10-2584,20-357,Undirected,1
50-2601,20-255,Undirected,1
50-1545,50-2932,Undirected,1
40-151,40-473,Undirected,1
20-161,20-236,Undirected,1
50-300,50-2957,Undirected,1
50-2653,10-2252,Undirected,1
50-1935,10-2409,Undirected,1
10-388,10-2607,Undirected,1
50-1740,50-1881,Undirected,1
10-1814,20-147,Undirected,1
50-1458,50-1819,Undirected,1
50-2160,20-266,Undirected,1
50-1422,50-2102,Undirected,1
40-371,10-2830,Undirected,1
50-1231,50-3067,Undirected,1
40-442,50-2172,Undirected,1
50-2612,10-979,Undirected,1
40-237,50-3016,Undirected,1
10-2545,20-425,Undirected,1
50-2193,10-276,Undirected,1
40-441,10-1162,Undirected,1
10-323,20-106,Undirected,1
50-2977,10-174,Undirected,1
50-856,50-1621,Undirected,1
50-2454,10-1649,Undirected,1
50-975,50-1907,Undirected,1
50-3056,10-177,Undirected,1
50-981,50-1290,Undirected,1
50-2452,10-347,Undirected,1
50-1478,10-2508,Undirected,1
50-929,10-395,Undirected,1
10-458,10-2550,Undirected,1
50-2872,10-759,Undirected,1
50-529,10-1991,Undirected,1
50-399,50-725,Undirected,1
10-3050,20-95,Undirected,1
50-1217,20-399,Undirected,1
50-1092,50-1399,Undirected,1
50-3101,10-2529,Undirected,1
10-368,10-491,Undirected,1
50-1682,50-1715,Undirected,1
50-1245,50-3090,Undirected,1
50-2345,20-255,Undirected,1
50-643,10-2694,Undirected,1
50-1059,50-2190,Undirected,1
50-1618,10-493,Undirected,1
50-106,50-536,Undirected,1
50-465,50-2298,Undirected,1
50-1632,50-3181,Undirected,1
10-1394,10-2680,Undirected,1
50-2910,10-1795,Undirected,1
10-2079,10-2533,Undirected,1
10-1632,10-1795,Undirected,1
50-2590,50-3055,Undirected,1
50-1614,10-27,Undirected,1
50-2519,10-2526,Undirected,1
50-3027,10-242,Undirected,1
50-1486,10-2915,Undirected,1
50-2036,10-1702,Undirected,1
50-1992,50-2821,Undirected,1
50-191,50-3108,Undirected,1
50-86,10-2830,Undirected,1
50-334,10-2409,Undirected,1
40-151,50-85,Undirected,1
50-43,50-943,Undirected,1
50-91,50-206,Undirected,1
50-1891,10-112,Undirected,1
40-134,40-229,Undirected,1
10-1045,20-357,Undirected,1
50-2513,10-1117,Undirected,1
40-89,50-2721,Undirected,1
10-1309,10-2824,Undirected,1
50-2126,10-1722,Undirected,1
50-1337,50-2235,Undirected,1
50-788,50-878,Undirected,1
50-1236,10-2938,Undirected,1
50-1158,50-2755,Undirected,1
50-222,20-30,Undirected,1
50-329,10-21,Undirected,1
50-1791,10-1563,Undirected,1
50-2698,10-285,Undirected,1
50-1263,50-2946,Undirected,1
50-247,50-2910,Undirected,1
10-937,20-36,Undirected,1
10-1809,20-286,Undirected,1
50-1851,10-2073,Undirected,1
10-209,10-1200,Undirected,1
10-1657,10-3017,Undirected,1
50-2519,10-367,Undirected,1
50-301,50-2926,Undirected,1
50-1355,10-2074,Undirected,1
50-1082,50-2943,Undirected,1
50-197,20-84,Undirected,1
10-694,10-1428,Undirected,1
50-200,50-2108,Undirected,1
50-1096,50-3203,Undirected,1
50-2293,50-2847,Undirected,1
40-386,10-222,Undirected,1
50-1954,50-2224,Undirected,1
50-1096,10-895,Undirected,1
10-1702,10-1729,Undirected,1
50-1081,10-114,Undirected,1
50-2171,50-2220,Undirected,1
50-252,50-2945,Undirected,1
50-929,50-1887,Undirected,1
50-1529,10-243,Undirected,1
50-1666,50-3034,Undirected,1
40-190,50-2227,Undirected,1
40-445,50-621,Undirected,1
50-2352,10-1329,Undirected,1
50-150,50-2126,Undirected,1
50-3186,10-1720,Undirected,1
10-1071,10-2688,Undirected,1
50-1775,10-1257,Undirected,1
50-508,10-2499,Undirected,1
10-323,10-1015,Undirected,1
50-1015,10-2501,Undirected,1
10-32,10-798,Undirected,1
50-57,50-2283,Undirected,1
10-1649,10-2695,Undirected,1
10-1753,10-3019,Undirected,1
50-206,50-1395,Undirected,1
50-236,50-2610,Undirected,1
50-322,50-1809,Undirected,1
10-1208,10-1395,Undirected,1
10-2342,10-2592,Undirected,1
50-680,10-1242,Undirected,1
50-2767,10-2957,Undirected,1
50-2190,50-2894,Undirected,1
50-1666,50-2675,Undirected,1
50-80,50-1148,Undirected,1
50-2686,10-661,Undirected,1
40-7,50-2697,Undirected,1
50-2036,50-2063,Undirected,1
50-999,10-926,Undirected,1
40-330,50-1308,Undirected,1
50-1151,10-830,Undirected,1
50-2644,10-2815,Undirected,1
50-2549,50-2554,Undirected,1
50-1046,50-2875,Undirected,1
40-225,50-2629,Undirected,1
10-45,10-464,Undirected,1
50-1014,10-1829,Undirected,1
40-314,50-897,Undirected,1
10-2871,10-2888,Undirected,1
40-192,10-2524,Undirected,1
50-589,10-2201,Undirected,1
50-1559,10-860,Undirected,1
40-174,10-1164,Undirected,1
50-932,50-2164,Undirected,1
50-920,10-170,Undirected,1
50-2518,10-649,Undirected,1
50-1225,10-174,Undirected,1
50-838,50-1724,Undirected,1
40-209,10-2944,Undirected,1
50-648,50-830,Undirected,1
50-850,50-1051,Undirected,1
50-2076,50-2885,Undirected,1
10-150,10-2298,Undirected,1
10-869,10-1173,Undirected,1
50-667,50-2005,Undirected,1
10-292,10-861,Undirected,1
10-956,20-3,Undirected,1
40-209,10-1449,Undirected,1
10-253,20-225,Undirected,1
10-253,10-2216,Undirected,1
50-2191,50-2871,Undirected,1
50-482,50-1114,Undirected,1
50-2138,10-430,Undirected,1
10-2387,20-93,Undirected,1
10-105,20-140,Undirected,1
50-547,20-347,Undirected,1
50-1908,10-1495,Undirected,1
50-271,10-2915,Undirected,1
10-2694,10-3001,Undirected,1
40-441,10-3038,Undirected,1
50-2019,50-2161,Undirected,1
50-1233,10-2880,Undirected,1
40-262,50-2139,Undirected,1
40-255,10-208,Undirected,1
50-50,10-2550,Undirected,1
50-222,50-641,Undirected,1
50-329,50-2892,Undirected,1
40-488,50-1893,Undirected,1
50-2190,50-2910,Undirected,1
50-2528,10-1068,Undirected,1
50-3145,10-3036,Undirected,1
50-370,10-46,Undirected,1
50-1460,50-2683,Undirected,1
40-28,50-1509,Undirected,1
40-321,40-499,Undirected,1
10-285,10-1720,Undirected,1
50-2410,50-2590,Undirected,1
10-2422,10-2467,Undirected,1
50-2233,50-2929,Undirected,1
40-389,50-545,Undirected,1
50-1380,50-2991,Undirected,1
50-1967,50-2340,Undirected,1
50-2170,50-2859,Undirected,1
40-76,50-346,Undirected,1
50-2233,50-2557,Undirected,1
50-1818,10-2806,Undirected,1
40-430,50-1700,Undirected,1
10-153,10-1332,Undirected,1
40-111,50-28,Undirected,1
50-1312,10-1204,Undirected,1
50-3116,10-1213,Undirected,1
50-2192,50-3182,Undirected,1
50-1127,50-2439,Undirected,1
10-347,10-2210,Undirected,1
10-1289,10-2995,Undirected,1
50-1887,10-1282,Undirected,1
40-412,50-945,Undirected,1
50-2043,10-1747,Undirected,1
50-2024,50-3085,Undirected,1
10-1071,10-1386,Undirected,1
50-621,50-3203,Undirected,1
50-1425,10-48,Undirected,1
50-150,50-1321,Undirected,1
40-442,50-2563,Undirected,1
50-1395,50-1717,Undirected,1
40-276,50-684,Undirected,1
50-128,50-1434,Undirected,1
50-2375,10-2845,Undirected,1
50-692,10-2121,Undirected,1
50-1141,50-2340,Undirected,1
50-2036,10-1629,Undirected,1
40-497,50-1086,Undirected,1
50-2008,10-430,Undirected,1
50-2955,10-1045,Undirected,1
50-710,10-590,Undirected,1
40-111,10-2201,Undirected,1
40-290,10-493,Undirected,1
50-850,10-2567,Undirected,1
10-2865,10-3017,Undirected,1
50-2381,50-3018,Undirected,1
50-1775,50-1915,Undirected,1
50-1225,50-2686,Undirected,1
50-1263,10-782,Undirected,1
50-1910,10-395,Undirected,1
40-497,50-2422,Undirected,1
10-1449,10-1778,Undirected,1
50-2245,10-485,Undirected,1
40-87,10-1556,Undirected,1
50-771,10-1917,Undirected,1
50-173,10-916,Undirected,1
50-2220,10-2509,Undirected,1
10-198,10-2341,Undirected,1
10-464,10-2387,Undirected,1
50-1363,50-2946,Undirected,1
50-2867,10-926,Undirected,1
40-441,50-2606,Undirected,1
50-404,50-2203,Undirected,1
40-149,50-2268,Undirected,1
50-2392,50-2998,Undirected,1
50-48,50-1098,Undirected,1
50-659,10-609,Undirected,1
40-499,10-718,Undirected,1
10-65,10-1125,Undirected,1
40-288,50-1972,Undirected,1
40-47,50-2719,Undirected,1
40-512,50-2684,Undirected,1
50-882,50-1658,Undirected,1
40-149,50-598,Undirected,1
50-2277,20-104,Undirected,1
50-334,50-1935,Undirected,1
50-929,20-266,Undirected,1
50-168,10-1071,Undirected,1
50-1639,50-3124,Undirected,1
40-365,50-1645,Undirected,1
40-477,50-2229,Undirected,1
50-1785,10-1694,Undirected,1
40-62,50-1883,Undirected,1
50-190,50-3034,Undirected,1
50-82,10-2510,Undirected,1
50-1400,50-2060,Undirected,1
40-446,10-1883,Undirected,1
40-249,50-1046,Undirected,1
50-372,50-1972,Undirected,1
10-1997,10-2517,Undirected,1
10-26,10-2436,Undirected,1
40-509,50-1488,Undirected,1
10-2712,10-2742,Undirected,1
50-815,50-826,Undirected,1
50-151,10-757,Undirected,1
10-1103,10-1274,Undirected,1
50-1995,50-2594,Undirected,1
50-314,10-1071,Undirected,1
50-1516,50-1919,Undirected,1
50-473,50-2031,Undirected,1
10-2485,10-2705,Undirected,1
50-3039,50-3058,Undirected,1
50-2010,50-3186,Undirected,1
50-1273,10-2880,Undirected,1
50-190,50-2675,Undirected,1
50-2170,50-2275,Undirected,1
40-500,50-627,Undirected,1
40-98,50-1739,Undirected,1
50-183,50-1389,Undirected,1
50-2895,10-620,Undirected,1
50-1132,50-1647,Undirected,1
50-143,50-1529,Undirected,1
40-408,50-1045,Undirected,1
50-2867,10-2711,Undirected,1
10-2153,10-2712,Undirected,1
50-573,50-2076,Undirected,1
50-338,50-1832,Undirected,1
50-1062,10-2953,Undirected,1
10-173,10-2175,Undirected,1
40-445,10-1975,Undirected,1
10-105,10-1410,Undirected,1
50-1966,10-769,Undirected,1
50-858,50-1962,Undirected,1
50-2228,50-2816,Undirected,1
40-62,10-1666,Undirected,1
50-1263,50-2606,Undirected,1
50-2068,50-2245,Undirected,1
50-920,10-1609,Undirected,1
50-1292,50-1967,Undirected,1
50-2024,10-266,Undirected,1
50-1866,10-2201,Undirected,1
50-2944,20-353,Undirected,1
50-858,10-2947,Undirected,1
50-838,50-2495,Undirected,1
50-2050,10-556,Undirected,1
50-1027,10-2085,Undirected,1
10-264,10-409,Undirected,1
40-231,50-1702,Undirected,1
10-393,10-2201,Undirected,1
50-854,50-2143,Undirected,1
10-511,20-241,Undirected,1
50-146,50-2352,Undirected,1
50-1893,50-2731,Undirected,1
50-1319,10-2682,Undirected,1
50-2297,10-501,Undirected,1
10-1992,10-2859,Undirected,1
50-2365,10-430,Undirected,1
40-236,10-2063,Undirected,1
50-1224,50-1932,Undirected,1
10-1983,10-2264,Undirected,1
50-773,50-1770,Undirected,1
50-129,50-383,Undirected,1
10-1930,10-3038,Undirected,1
50-833,20-241,Undirected,1
50-1051,50-1867,Undirected,1
40-7,40-231,Undirected,1
50-3038,10-65,Undirected,1
50-1503,50-2090,Undirected,1
50-203,50-653,Undirected,1
50-172,50-1715,Undirected,1
50-3190,10-2141,Undirected,1
10-627,10-2841,Undirected,1
10-430,10-902,Undirected,1
40-288,50-1271,Undirected,1
40-281,10-463,Undirected,1
50-1088,50-2313,Undirected,1
40-443,50-1812,Undirected,1
50-765,50-1190,Undirected,1
50-1314,10-120,Undirected,1
50-419,10-1969,Undirected,1
50-1059,10-1361,Undirected,1
50-2125,10-393,Undirected,1
50-2925,10-1259,Undirected,1
50-1936,10-209,Undirected,1
50-2000,50-2617,Undirected,1
50-71,50-668,Undirected,1
50-202,50-2407,Undirected,1
40-412,50-2957,Undirected,1
40-98,50-1835,Undirected,1
50-83,50-1004,Undirected,1
50-184,50-1832,Undirected,1
10-1378,20-378,Undirected,1
50-372,50-1271,Undirected,1
50-3145,10-1277,Undirected,1
50-82,10-1665,Undirected,1
10-1154,10-1883,Undirected,1
40-140,50-2438,Undirected,1
50-2224,50-3003,Undirected,1
50-83,50-395,Undirected,1
50-134,50-1148,Undirected,1
50-1315,10-2605,Undirected,1
50-1363,10-782,Undirected,1
50-1364,50-2925,Undirected,1
50-976,50-1950,Undirected,1
40-525,50-1452,Undirected,1
50-1668,50-2569,Undirected,1
50-1245,50-2231,Undirected,1
10-45,10-3044,Undirected,1
40-180,50-1094,Undirected,1
50-2687,10-938,Undirected,1
50-786,50-860,Undirected,1
50-872,10-2904,Undirected,1
10-115,10-491,Undirected,1
10-1870,20-415,Undirected,1
50-1363,10-3038,Undirected,1
50-525,50-1747,Undirected,1
10-1210,20-397,Undirected,1
50-1159,50-2809,Undirected,1
50-3142,10-2830,Undirected,1
10-3038,20-353,Undirected,1
50-303,50-2802,Undirected,1
50-619,50-2369,Undirected,1
50-761,20-353,Undirected,1
40-525,50-1318,Undirected,1
10-1736,20-429,Undirected,1
50-963,10-1883,Undirected,1
50-805,10-1424,Undirected,1
50-1337,50-1808,Undirected,1
50-1500,20-326,Undirected,1
10-188,10-3017,Undirected,1
50-947,50-1987,Undirected,1
50-1908,10-1295,Undirected,1
50-2146,50-2490,Undirected,1
50-1967,10-1720,Undirected,1
50-2392,50-3005,Undirected,1
40-415,50-549,Undirected,1
40-232,50-713,Undirected,1
40-215,50-2221,Undirected,1
50-1460,50-2036,Undirected,1
50-2380,50-2747,Undirected,1
40-209,50-1312,Undirected,1
50-57,50-182,Undirected,1
10-31,10-720,Undirected,1
50-1796,10-177,Undirected,1
50-118,50-338,Undirected,1
10-1680,10-2484,Undirected,1
10-84,10-1178,Undirected,1
10-1446,10-2189,Undirected,1
40-511,10-2682,Undirected,1
50-2224,50-3194,Undirected,1
50-2769,50-2977,Undirected,1
50-399,50-2093,Undirected,1
50-3108,20-399,Undirected,1
50-1141,10-1720,Undirected,1
50-455,50-1083,Undirected,1
50-425,50-2961,Undirected,1
10-119,10-2913,Undirected,1
50-2489,10-1200,Undirected,1
40-366,50-1452,Undirected,1
50-2661,10-1794,Undirected,1
10-516,20-200,Undirected,1
50-274,50-593,Undirected,1
50-858,50-2248,Undirected,1
10-848,10-2608,Undirected,1
50-915,50-1770,Undirected,1
40-120,50-707,Undirected,1
40-134,10-2712,Undirected,1
50-2010,50-2793,Undirected,1
10-302,10-750,Undirected,1
50-2164,50-2364,Undirected,1
50-125,50-523,Undirected,1
50-2594,50-3152,Undirected,1
10-121,10-1157,Undirected,1
10-742,10-2682,Undirected,1
50-252,50-2010,Undirected,1
50-375,50-500,Undirected,1
50-270,10-46,Undirected,1
50-761,10-2801,Undirected,1
50-515,10-1895,Undirected,1
50-625,10-1068,Undirected,1
50-920,10-2815,Undirected,1
50-933,50-3002,Undirected,1
50-1141,50-3045,Undirected,1
10-174,10-753,Undirected,1
50-748,50-1221,Undirected,1
50-1037,50-2299,Undirected,1
10-1469,20-188,Undirected,1
50-1363,50-2606,Undirected,1
50-301,50-1054,Undirected,1
50-3109,10-1361,Undirected,1
50-2955,10-2409,Undirected,1
50-1398,10-882,Undirected,1
50-1175,10-660,Undirected,1
40-94,50-719,Undirected,1
10-666,10-992,Undirected,1
50-2563,10-1769,Undirected,1
50-1127,50-3203,Undirected,1
50-33,50-508,Undirected,1
10-1190,10-3028,Undirected,1
50-567,10-1027,Undirected,1
20-32,20-284,Undirected,1
50-1162,10-880,Undirected,1
10-501,10-2386,Undirected,1
40-98,50-725,Undirected,1
10-318,10-471,Undirected,1
50-586,50-1144,Undirected,1
50-1376,50-1702,Undirected,1
50-2004,50-2827,Undirected,1
10-673,10-1520,Undirected,1
50-2686,10-111,Undirected,1
50-1864,50-1940,Undirected,1
10-671,10-877,Undirected,1
50-1090,50-2925,Undirected,1
10-1593,10-1801,Undirected,1
10-1284,10-2067,Undirected,1
10-50,10-1074,Undirected,1
40-255,50-3016,Undirected,1
50-1452,50-2082,Undirected,1
50-2275,50-2457,Undirected,1
40-249,50-2867,Undirected,1
10-1440,10-2841,Undirected,1
50-2275,10-2712,Undirected,1
10-1200,20-326,Undirected,1
50-332,10-362,Undirected,1
50-1751,50-2038,Undirected,1
10-1625,20-416,Undirected,1
40-341,50-2629,Undirected,1
50-2483,10-274,Undirected,1
50-2454,20-255,Undirected,1
50-1796,50-2481,Undirected,1
50-2857,10-959,Undirected,1
40-519,50-2454,Undirected,1
40-439,50-2641,Undirected,1
50-2518,50-3182,Undirected,1
40-8,50-1700,Undirected,1
40-511,50-2029,Undirected,1
50-949,50-1585,Undirected,1
50-2255,20-339,Undirected,1
50-2420,10-195,Undirected,1
50-2595,10-801,Undirected,1
40-192,10-936,Undirected,1
50-482,10-2680,Undirected,1
40-153,50-2202,Undirected,1
50-168,50-2379,Undirected,1
50-377,50-1395,Undirected,1
10-341,10-1419,Undirected,1
40-3,10-845,Undirected,1
50-83,10-2813,Undirected,1
50-1369,10-1049,Undirected,1
10-180,10-782,Undirected,1
50-1175,10-939,Undirected,1
50-920,50-1127,Undirected,1
50-2612,10-1045,Undirected,1
50-308,50-583,Undirected,1
50-2481,10-1697,Undirected,1
40-81,10-2120,Undirected,1
50-1431,50-3055,Undirected,1
10-27,10-2841,Undirected,1
10-2641,10-2833,Undirected,1
50-932,50-953,Undirected,1
40-513,10-1394,Undirected,1
50-202,50-2631,Undirected,1
50-405,10-830,Undirected,1
40-369,50-2943,Undirected,1
50-1365,50-2645,Undirected,1
10-180,10-3038,Undirected,1
50-2752,10-2994,Undirected,1
50-39,50-1717,Undirected,1
40-501,50-465,Undirected,1
50-827,50-2188,Undirected,1
50-397,50-2014,Undirected,1
50-3141,10-1259,Undirected,1
40-346,50-2497,Undirected,1
50-1272,10-1068,Undirected,1
50-314,50-2379,Undirected,1
50-57,50-1492,Undirected,1
10-147,20-40,Undirected,1
50-395,50-1666,Undirected,1
50-1931,50-2332,Undirected,1
40-445,50-3116,Undirected,1
50-1313,10-1706,Undirected,1
10-3028,20-222,Undirected,1
50-2472,50-3161,Undirected,1
50-832,50-839,Undirected,1
40-54,50-1272,Undirected,1
50-776,10-486,Undirected,1
40-105,50-823,Undirected,1
40-420,10-65,Undirected,1
50-96,50-3020,Undirected,1
50-1669,50-2850,Undirected,1
50-576,50-2622,Undirected,1
50-263,50-2999,Undirected,1
50-710,50-1319,Undirected,1
50-85,50-2903,Undirected,1
40-112,50-1219,Undirected,1
40-349,40-358,Undirected,1
50-1063,50-1144,Undirected,1
10-1178,10-2230,Undirected,1
50-1436,50-3102,Undirected,1
50-785,10-1209,Undirected,1
50-118,50-569,Undirected,1
50-3067,10-3039,Undirected,1
40-512,10-2044,Undirected,1
10-2888,10-3054,Undirected,1
50-739,50-2856,Undirected,1
50-953,10-1778,Undirected,1
10-416,20-338,Undirected,1
40-460,50-1351,Undirected,1
50-1533,10-2499,Undirected,1
50-2340,10-2913,Undirected,1
10-900,10-1633,Undirected,1
50-1936,10-634,Undirected,1
50-2910,10-880,Undirected,1
50-281,10-2607,Undirected,1
50-2386,20-282,Undirected,1
50-1526,20-422,Undirected,1
50-607,50-1819,Undirected,1
40-85,50-977,Undirected,1
50-1971,50-2245,Undirected,1
50-3056,10-3028,Undirected,1
50-3063,10-493,Undirected,1
10-1912,10-2756,Undirected,1
10-61,10-1423,Undirected,1
40-40,50-386,Undirected,1
40-321,50-2352,Undirected,1
40-130,10-866,Undirected,1
10-2121,10-2913,Undirected,1
50-605,10-1190,Undirected,1
50-1915,10-877,Undirected,1
50-3182,10-2409,Undirected,1
10-367,10-1009,Undirected,1
50-858,50-2129,Undirected,1
40-188,50-2760,Undirected,1
50-3138,10-1724,Undirected,1
10-1471,10-2806,Undirected,1
10-1375,20-263,Undirected,1
10-1103,10-1723,Undirected,1
50-419,50-2944,Undirected,1
40-447,50-2552,Undirected,1
50-3005,10-1711,Undirected,1
50-1893,10-2121,Undirected,1
40-189,10-1335,Undirected,1
50-109,50-2249,Undirected,1
40-443,50-145,Undirected,1
50-1452,50-2375,Undirected,1
50-1936,20-264,Undirected,1
50-300,50-2452,Undirected,1
50-2104,10-1704,Undirected,1
50-3194,10-347,Undirected,1
50-1324,10-285,Undirected,1
50-1096,10-1702,Undirected,1
50-1836,10-2488,Undirected,1
50-3040,10-2676,Undirected,1
40-159,10-303,Undirected,1
50-2701,50-3173,Undirected,1
50-687,50-2657,Undirected,1
40-66,50-338,Undirected,1
50-1898,50-2687,Undirected,1
50-2608,10-2081,Undirected,1
50-1802,10-2938,Undirected,1
50-1436,50-2252,Undirected,1
10-1312,10-1720,Undirected,1
50-1621,20-406,Undirected,1
50-2824,10-2581,Undirected,1
50-2641,10-718,Undirected,1
50-2947,50-3198,Undirected,1
50-1407,10-243,Undirected,1
50-1054,10-128,Undirected,1
50-524,10-2682,Undirected,1
40-299,10-430,Undirected,1
50-403,50-2514,Undirected,1
50-475,50-983,Undirected,1
50-430,50-2875,Undirected,1
50-444,10-2153,Undirected,1
50-1968,50-3126,Undirected,1
50-2998,10-1392,Undirected,1
50-2237,10-2134,Undirected,1
10-2911,20-264,Undirected,1
50-376,50-2615,Undirected,1
50-291,50-1889,Undirected,1
50-2011,10-880,Undirected,1
50-1189,50-2884,Undirected,1
40-189,50-1849,Undirected,1
50-1796,50-1866,Undirected,1
50-89,50-1046,Undirected,1
50-1236,10-2467,Undirected,1
50-589,10-1115,Undirected,1
50-3039,50-3066,Undirected,1
50-2010,10-174,Undirected,1
