Unique Identifier,episode_ref,track_name,date,decade,decade_episode,decade_episode_castaway_name,castaway_ref,std_artist,std_name
22937,2868,The Dream of Gerontius -  Sanctus fortis by Edward Elgar,6/13/1960,60,60-196,60-196-professor a c b lovell,2150,edward elgar,professor a c b lovell
22938,2868,"Grosse Fuge in B flat major, Op. 133 by Ludwig van Beethoven",6/13/1960,60,60-197,60-197-professor a c b lovell,2150,ludwig van beethoven,professor a c b lovell
22939,2868,Mass in B minor - Et incarnatus est by Johann Sebastian Bach,6/13/1960,60,60-198,60-198-professor a c b lovell,2150,johann sebastian bach,professor a c b lovell
21356,2671,Oklahoma by Alfred Drake & New York Cast,6/20/1960,60,60-199,60-199-julian slade,1480,alfred drake,julian slade
21357,2671,Can-Can by Royal Philharmonic Orchestra,6/20/1960,60,60-200,60-200-julian slade,1480,philharmonic orchestra,julian slade
21358,2671,The Time of My Life by Eleanor Drew,6/20/1960,60,60-201,60-201-julian slade,1480,eleanor drew,julian slade
21359,2671,"String Quartet No. 15 in A minor, Op. 132 by Ludwig van Beethoven",6/20/1960,60,60-202,60-202-julian slade,1480,ludwig van beethoven,julian slade
21360,2671,Der Vogelfänger bin ich ja (from The Magic Flute) by Wolfgang Amadeus Mozart,6/20/1960,60,60-203,60-203-julian slade,1480,wolfgang amadeus mozart,julian slade
21361,2671,Richard Wagner - Liebestod (from Tristan und Isolde),6/20/1960,60,60-204,60-204-julian slade,1480,richard wagner,julian slade
21362,2671,Art thou troubled? (adaptation of Dove sei) (from Rodelinda) by George Frideric Handel,6/20/1960,60,60-205,60-205-julian slade,1480,george frideric handel,julian slade
21363,2671,Our revels now are ended (from The Tempest) by William Shakespeare,6/20/1960,60,60-206,60-206-julian slade,1480,william shakespeare,julian slade
21348,2670,Three Compline Hymns (Georgian Chants) by Monks of the Abbey of St Pierre de Solesmes,6/27/1960,60,60-207,60-207-sir alec guinness,2519,monks of the abbey of st pierre de solesmes,sir alec guinness
21349,2670,Cello Sonata No. 2 in G minor by Gabriel Fauré,6/27/1960,60,60-208,60-208-sir alec guinness,2519,gabriel faure,sir alec guinness
21350,2670,Piano Concerto in A Minor by Robert Schumann,6/27/1960,60,60-209,60-209-sir alec guinness,2519,robert schumann,sir alec guinness
21351,2670,"Buddy Rich & Harry ""Sweets"" Edison - Barney's Bugle",6/27/1960,60,60-210,60-210-sir alec guinness,2519,buddy rich,sir alec guinness
21352,2670,Symphony No. 94 in G major 'Surprise' by Joseph Haydn,6/27/1960,60,60-211,60-211-sir alec guinness,2519,joseph haydn,sir alec guinness
21353,2670,Capricho arabe by Laurindo Almeida,6/27/1960,60,60-212,60-212-sir alec guinness,2519,laurindo almeida,sir alec guinness
21354,2670,Agnus Dei (from Requiem Mass) by Giuseppe Verdi,6/27/1960,60,60-213,60-213-sir alec guinness,2519,giuseppe verdi,sir alec guinness
21355,2670,It's the Talk of the Town by The Ray Conniff Singers,6/27/1960,60,60-214,60-214-sir alec guinness,2519,ray conniff,sir alec guinness
21340,2669,Symphony No. 9 in C major 'Great' by Franz Schubert,7/4/1960,60,60-215,60-215-claudio arrau,479,franz schubert,claudio arrau
21341,2669,La flûte enchantée (from Schéhérazade) by Maurice Ravel,7/4/1960,60,60-216,60-216-claudio arrau,479,maurice ravel,claudio arrau
21342,2669,Los Requiebros (from Goyescas) by Enrique Granados,7/4/1960,60,60-217,60-217-claudio arrau,479,enrique granados,claudio arrau
21343,2669,Piano Concerto No. 2 in G minor by Camille Saint-Saëns,7/4/1960,60,60-218,60-218-claudio arrau,479,camille saint saens,claudio arrau
21344,2669,Erwartung by Arnold Schoenberg,7/4/1960,60,60-219,60-219-claudio arrau,479,arnold schoenberg,claudio arrau
21345,2669,"Die Junge Nonne, D828 by Franz Schubert",7/4/1960,60,60-220,60-220-claudio arrau,479,franz schubert,claudio arrau
21346,2669,"Piano Sonata No. 20 in A major, D959 by Franz Schubert",7/4/1960,60,60-221,60-221-claudio arrau,479,franz schubert,claudio arrau
21347,2669,"String Quartet No. 15 in A minor, Op. 132 by Ludwig van Beethoven",7/4/1960,60,60-222,60-222-claudio arrau,479,ludwig van beethoven,claudio arrau
21332,2668,Enchanted April by Norrie Paramor & His Orchestra,7/11/1960,60,60-223,60-223-eddie calvert,776,norrie paramor his orchestra,eddie calvert
21333,2668,Je Sais Comment by Édith Piaf,7/11/1960,60,60-224,60-224-eddie calvert,776,edith piaf,eddie calvert
21334,2668,Zelda (Caprice) by Foden's Band,7/11/1960,60,60-225,60-225-eddie calvert,776,foden s band,eddie calvert
21335,2668,The Day That The Circus Left Town by Eartha Kitt,7/11/1960,60,60-226,60-226-eddie calvert,776,eartha kitt,eddie calvert
21336,2668,I Could Write a Book by Harold Lang,7/11/1960,60,60-227,60-227-eddie calvert,776,harold lang,eddie calvert
21337,2668,Just A-Wearyin' for You by Eddie Calvert,7/11/1960,60,60-228,60-228-eddie calvert,776,eddie calvert,eddie calvert
21338,2668,And This Is My Beloved by Doretta Morrow,7/11/1960,60,60-229,60-229-eddie calvert,776,doretta morrow,eddie calvert
21339,2668,Forget Me Not by Vera Lynn,7/11/1960,60,60-230,60-230-eddie calvert,776,vera lynn,eddie calvert
21324,2667,Brandenburg Concerto No. 6 in B flat major by Johann Sebastian Bach,7/18/1960,60,60-231,60-231-c day lewis,372,johann sebastian bach,c day lewis
21325,2667,"Frédéric Chopin - Waltz in E flat major, Op. 18",7/18/1960,60,60-232,60-232-c day lewis,372,frédéric chopin,c day lewis
21326,2667,Offertorio (from Requiem Mass) by Giuseppe Verdi,7/18/1960,60,60-233,60-233-c day lewis,372,giuseppe verdi,c day lewis
21327,2667,"String Quartet No. 15 in A minor, Op. 132 by Ludwig van Beethoven",7/18/1960,60,60-234,60-234-c day lewis,372,ludwig van beethoven,c day lewis
21328,2667,Piano Concerto No. 23 in A major by Wolfgang Amadeus Mozart,7/18/1960,60,60-235,60-235-c day lewis,372,wolfgang amadeus mozart,c day lewis
21329,2667,Cello Concerto in E Minor by Edward Elgar,7/18/1960,60,60-236,60-236-c day lewis,372,edward elgar,c day lewis
21330,2667,"Come, my beloved (adaptation of Care selve) (from Atalanta) by George Frideric Handel",7/18/1960,60,60-237,60-237-c day lewis,372,george frideric handel,c day lewis
21331,2667,The Wife of Usher's Well by John Laurie,7/18/1960,60,60-238,60-238-c day lewis,372,john laurie,c day lewis
21316,2666,Cantata No. 56: Ich will den Kreustab by Johann Sebastian Bach,7/25/1960,60,60-239,60-239-antal dorati,148,johann sebastian bach,antal dorati
21317,2666,String Quartet No. 13 in  A minor by Franz Schubert,7/25/1960,60,60-240,60-240-antal dorati,148,franz schubert,antal dorati
21318,2666,Hary Janos by Izabella Nagy & Imre Pallo,7/25/1960,60,60-241,60-241-antal dorati,148,izabella nagy imre pallo,antal dorati
21319,2666,Béla Bartók - Divertimento for Strings,7/25/1960,60,60-242,60-242-antal dorati,148,bela bartok,antal dorati
21320,2666,Symphony No. 2 in D major by Johannes Brahms,7/25/1960,60,60-243,60-243-antal dorati,148,johannes brahms,antal dorati
21321,2666,Bei Männern (from The Magic Flute) by Wolfgang Amadeus Mozart,7/25/1960,60,60-244,60-244-antal dorati,148,wolfgang amadeus mozart,antal dorati
21322,2666,Otello Act 1 by Giuseppe Verdi,7/25/1960,60,60-245,60-245-antal dorati,148,giuseppe verdi,antal dorati
21323,2666,"O, namen, Namenlose Freude! (from Fidelio) by Ludwig van Beethoven",7/25/1960,60,60-246,60-246-antal dorati,148,ludwig van beethoven,antal dorati
21308,2665,Lustspiel Overture by Béla Kéler,8/1/1960,60,60-247,60-247-johnny morris,1430,bela keler,johnny morris
21309,2665,Johann Strauss II - Spiel' ich die Unschuld (from Die Fledermaus),8/1/1960,60,60-248,60-248-johnny morris,1430,johann strauss ii,johnny morris
21310,2665,Zapateado by Antonio and his Spanish Dancers,8/1/1960,60,60-249,60-249-johnny morris,1430,antonio and his spanish dancers,johnny morris
21311,2665,The Thieving Magpie Overture by Gioachino Rossini,8/1/1960,60,60-250,60-250-johnny morris,1430,gioachino rossini,johnny morris
21312,2665,The Fair Maid of Perth by Georges Bizet,8/1/1960,60,60-251,60-251-johnny morris,1430,georges bizet,johnny morris
21313,2665,Symphony No. 101 in D major 'Clock' by Joseph Haydn,8/1/1960,60,60-252,60-252-johnny morris,1430,joseph haydn,johnny morris
21314,2665,I'm Gonna Sit Right Down and Write Myself A Letter by Fats Waller and His Rhythm,8/1/1960,60,60-253,60-253-johnny morris,1430,fats waller,johnny morris
21315,2665,Una voce poco fa (from The Barber of Seville) by Gioachino Rossini,8/1/1960,60,60-254,60-254-johnny morris,1430,gioachino rossini,johnny morris
21300,2664,Piano Concerto No. 2 in C minor by Sergey Rachmaninov,8/8/1960,60,60-255,60-255-lord boothby,1633,sergey rachmaninov,lord boothby
21301,2664,Richard Wagner - Die Meistersinger von Nürnberg Act 2,8/8/1960,60,60-256,60-256-lord boothby,1633,richard wagner,lord boothby
21302,2664,The Walk to the Paradise Garden (from A Village Romeo and Juliet) by Frederick Delius,8/8/1960,60,60-257,60-257-lord boothby,1633,frederick delius,lord boothby
21303,2664,La Mer by Claude Debussy,8/8/1960,60,60-258,60-258-lord boothby,1633,claude debussy,lord boothby
21304,2664,Richard Wagner - Tristan und Isolde Act 1 (finale),8/8/1960,60,60-259,60-259-lord boothby,1633,richard wagner,lord boothby
21305,2664,Richard Wagner - Love Duet (from Tristan und Isolde),8/8/1960,60,60-260,60-260-lord boothby,1633,richard wagner,lord boothby
21306,2664,Piano Concerto No. 1 in D minor by Johannes Brahms,8/8/1960,60,60-261,60-261-lord boothby,1633,johannes brahms,lord boothby
21307,2664,Symphony No. 5 in E flat major by Jean Sibelius,8/8/1960,60,60-262,60-262-lord boothby,1633,jean sibelius,lord boothby
21292,2663,April Showers by Al Jolson,8/15/1960,60,60-263,60-263-danny blanchflower,574,al jolson,danny blanchflower
21293,2663,The Breeze and I by Caterina Valente,8/15/1960,60,60-264,60-264-danny blanchflower,574,caterina valente,danny blanchflower
21294,2663,Sleepy Time Gal by Guy Lombardo & His Royal Canadians,8/15/1960,60,60-265,60-265-danny blanchflower,574,guy lombardo his royal canadians,danny blanchflower
21295,2663,A Drop of the Hard Stuff by Peter Sellers,8/15/1960,60,60-266,60-266-danny blanchflower,574,peter sellers,danny blanchflower
21296,2663,"Romance in E flat major, Op. 44/1 by Anton Rubinstein",8/15/1960,60,60-267,60-267-danny blanchflower,574,anton rubinstein,danny blanchflower
21297,2663,Stardust by Artie Shaw,8/15/1960,60,60-268,60-268-danny blanchflower,574,artie shaw,danny blanchflower
21298,2663,Dearly Beloved by Max Jaffa,8/15/1960,60,60-269,60-269-danny blanchflower,574,max jaffa,danny blanchflower
21299,2663,Over the Rainbow by Judy Garland,8/15/1960,60,60-270,60-270-danny blanchflower,574,judy garland,danny blanchflower
21284,2662,I Was Doing All Right by Buddy DeFranco,8/22/1960,60,60-271,60-271-pat suzuki,2026,buddy defranco,pat suzuki
21285,2662,Symphony No. 1 in E minor by Jean Sibelius,8/22/1960,60,60-272,60-272-pat suzuki,2026,jean sibelius,pat suzuki
21286,2662,Blue in Green by Charlie Parker's Reboppers,8/22/1960,60,60-273,60-273-pat suzuki,2026,charlie parker,pat suzuki
21287,2662,West Side Story Prologue by Leonard Bernstein,8/22/1960,60,60-274,60-274-pat suzuki,2026,leonard bernstein,pat suzuki
21288,2662,No Moon at All by Jeri Southern,8/22/1960,60,60-275,60-275-pat suzuki,2026,jeri southern,pat suzuki
21289,2662,Piano Concerto No. 2 in C minor by Sergey Rachmaninov,8/22/1960,60,60-276,60-276-pat suzuki,2026,sergey rachmaninov,pat suzuki
21290,2662,"String Quartet in G major, Op. 77/1 by Joseph Haydn",8/22/1960,60,60-277,60-277-pat suzuki,2026,joseph haydn,pat suzuki
21291,2662,T'ain't What You Do by Jimmie Lunceford and His Orchestra,8/22/1960,60,60-278,60-278-pat suzuki,2026,jimmie lunceford and his orchestra,pat suzuki
21276,2661,Tosca - Act 1 by Giacomo Puccini,8/29/1960,60,60-279,60-279-godfrey talbot,1025,giacomo puccini,godfrey talbot
21277,2661,Ohne mich jeder Tag (from Der Rosenkavalier) by Richard Strauss,8/29/1960,60,60-280,60-280-godfrey talbot,1025,richard strauss,godfrey talbot
21278,2661,The Lord is My Shepherd by Glasgow Orpheus Choir,8/29/1960,60,60-281,60-281-godfrey talbot,1025,glasgow orpheus choir,godfrey talbot
21279,2661,Lilli Marlene by Lale Andersen,8/29/1960,60,60-282,60-282-godfrey talbot,1025,lale andersen,godfrey talbot
21280,2661,Why Can't You Behave? by Lisa Kirk,8/29/1960,60,60-283,60-283-godfrey talbot,1025,lisa kirk,godfrey talbot
21281,2661,Dearly Beloved / As Time Goes By by Charlie Kunz,8/29/1960,60,60-284,60-284-godfrey talbot,1025,charlie kunz,godfrey talbot
21282,2661,The Scoutmaster by John Tilley,8/29/1960,60,60-285,60-285-godfrey talbot,1025,john tilley,godfrey talbot
21283,2661,Piano Concerto No. 2 in C minor by Sergey Rachmaninov,8/29/1960,60,60-286,60-286-godfrey talbot,1025,sergey rachmaninov,godfrey talbot
21268,2660,Johann Strauss II - Die Fledermaus Overture,9/5/1960,60,60-287,60-287-paul beard,2043,johann strauss ii,paul beard
21269,2660,Violin Concerto in D major by Ludwig van Beethoven,9/5/1960,60,60-288,60-288-paul beard,2043,ludwig van beethoven,paul beard
21270,2660,Ein Heldenleben by Richard Strauss,9/5/1960,60,60-289,60-289-paul beard,2043,richard strauss,paul beard
21271,2660,Cello Concerto in B Minor by Antonín Dvořák,9/5/1960,60,60-290,60-290-paul beard,2043,antonin dvorak,paul beard
21272,2660,L'amour est un oiseau rebelle (Habanera) (from Carmen) by Georges Bizet,9/5/1960,60,60-291,60-291-paul beard,2043,georges bizet,paul beard
21273,2660,Queen Mab scherzo (from Romeo and Juliet) by Hector Berlioz,9/5/1960,60,60-292,60-292-paul beard,2043,hector berlioz,paul beard
21274,2660,Violin Concerto in D major by Johannes Brahms,9/5/1960,60,60-293,60-293-paul beard,2043,johannes brahms,paul beard
21275,2660,Symphonie Fantastique by Hector Berlioz,9/5/1960,60,60-294,60-294-paul beard,2043,hector berlioz,paul beard
21260,2659,Morning (from Peer Gynt Suite No. 1) by Edvard Grieg,9/12/1960,60,60-295,60-295-gladys young,1015,edvard grieg,gladys young
21261,2659,Now is the winter of our discontent (from Richard III) by William Shakespeare,9/12/1960,60,60-296,60-296-gladys young,1015,william shakespeare,gladys young
21262,2659,Swan Lake - Dance of the Little Swans by Peter Ilyich Tchaikovsky,9/12/1960,60,60-297,60-297-gladys young,1015,pyotr ilyich tchaikovsky,gladys young
21263,2659,"This Was Their Finest Hour (speech, 18 June 1940) by Winston Churchill",9/12/1960,60,60-298,60-298-gladys young,1015,winston churchill,gladys young
21264,2659,Sigh No More Ladies by Gervase Elwes,9/12/1960,60,60-299,60-299-gladys young,1015,gervase elwes,gladys young
21265,2659,Closet Scene (from Hamlet) by William Shakespeare,9/12/1960,60,60-300,60-300-gladys young,1015,william shakespeare,gladys young
21266,2659,The Lion and Albert by Stanley Holloway,9/12/1960,60,60-301,60-301-gladys young,1015,stanley holloway,gladys young
21267,2659,Träumerei (from Scenes from Childhood) by Robert Schumann,9/12/1960,60,60-302,60-302-gladys young,1015,robert schumann,gladys young
22924,2867,Rhapsody on a Theme of Paganini by Sergey Rachmaninov,9/19/1960,60,60-303,60-303-michaela armand denis,1877,sergey rachmaninov,michaela armand denis
22925,2867,The Sorcerer's Apprentice by Paul Dukas,9/19/1960,60,60-304,60-304-michaela armand denis,1877,paul dukas,michaela armand denis
22926,2867,Piano Concerto in F major by George Gershwin,9/19/1960,60,60-305,60-305-michaela armand denis,1877,george gershwin,michaela armand denis
22927,2867,The Third Man Theme by Anton Karas,9/19/1960,60,60-306,60-306-michaela armand denis,1877,anton karas,michaela armand denis
22928,2867,Pembe by Orchestre Devereux,9/19/1960,60,60-307,60-307-michaela armand denis,1877,orchestre devereux,michaela armand denis
22929,2867,"Gao Tarane Manke by Shamshad, Lata, Rafi",9/19/1960,60,60-308,60-308-michaela armand denis,1877,shamshad lata rafi,michaela armand denis
22930,2867,Misionera by Los Paraguayos,9/19/1960,60,60-309,60-309-michaela armand denis,1877,los paraguayos,michaela armand denis
22931,2867,Salute to a Chief by The Yaruba,9/19/1960,60,60-310,60-310-michaela armand denis,1877,the yaruba,michaela armand denis
21252,2658,Over the Rainbow by Judy Garland,9/26/1960,60,60-311,60-311-lionel bart,1619,judy garland,lionel bart
21253,2658,Don Juan by Richard Strauss,9/26/1960,60,60-312,60-312-lionel bart,1619,richard strauss,lionel bart
21254,2658,Water Water by Tommy Steele and the Steelmen,9/26/1960,60,60-313,60-313-lionel bart,1619,tommy steele,lionel bart
21255,2658,As Long as He Needs Me by Shirley Bassey,9/26/1960,60,60-314,60-314-lionel bart,1619,shirley bassey,lionel bart
21256,2658,Any Old Iron by Peter Sellers & Mate's Spoffle Group,9/26/1960,60,60-315,60-315-lionel bart,1619,peter sellers,lionel bart
21257,2658,Soliloquy by Gordon MacRae,9/26/1960,60,60-316,60-316-lionel bart,1619,gordon macrae,lionel bart
21258,2658,There's a Boat Dat's Leavin' Soon for New York by Sammy Davis Jr.,9/26/1960,60,60-317,60-317-lionel bart,1619,sammy davis jr,lionel bart
21259,2658,"Oh Lawd, I'm on My Way by Robert McFerrin",9/26/1960,60,60-318,60-318-lionel bart,1619,robert mcferrin,lionel bart
21244,2657,House of Flowers by Harold Arlen,10/3/1960,60,60-319,60-319-diane cilento,682,harold arlen,diane cilento
21245,2657,Lazzarella by Domenico Modugno,10/3/1960,60,60-320,60-320-diane cilento,682,domenico modugno,diane cilento
21246,2657,Taking a Chance on Love by Eydie Gormé,10/3/1960,60,60-321,60-321-diane cilento,682,eydie gorme,diane cilento
21247,2657,Les Enfants Qui S'Aiment by Yves Montand,10/3/1960,60,60-322,60-322-diane cilento,682,yves montand,diane cilento
21248,2657,Ode to a Cowboy by The Dave Brubeck Quartet,10/3/1960,60,60-323,60-323-diane cilento,682,dave brubeck,diane cilento
21249,2657,"Andante for Flute and Orchestra in C major, K315 by Wolfgang Amadeus Mozart",10/3/1960,60,60-324,60-324-diane cilento,682,wolfgang amadeus mozart,diane cilento
21250,2657,"Roll 'Em, Pete by Joe Williams",10/3/1960,60,60-325,60-325-diane cilento,682,joe williams,diane cilento
21251,2657,Alabama Song by Lotte Lenya,10/3/1960,60,60-326,60-326-diane cilento,682,lotte lenya,diane cilento
